x,y,z
226.49,130.69,1
227.69,130.51,1
229.64,130.69,1
230.53,130.88,1
231.88,130.88,1
233.53,130.88,1
234.73,130.88,1
235.92,130.88,1
236.82,130.88,1
237.72,130.88,1
238.77,130.69,1
239.82,130.69,1
240.86,130.51,1
242.21,130.33,1
243.26,130.15,1
244.31,129.97,1
245.2,129.97,1
246.4,129.79,1
247.45,129.61,1
248.5,129.61,1
249.4,129.42,1
250.29,129.42,1
250.89,129.24,1
251.49,129.24,1
251.94,129.24,1
252.69,129.24,1
253.59,129.24,1
254.64,129.24,1
255.23,129.06,1
255.83,129.06,1
255.98,128.88,1
255.98,128.88,1
256.13,128.7,1
256.58,127.79,1
256.58,127.24,1
256.58,126.52,1
256.43,126.16,1
255.98,125.07,1
255.38,124.7,1
254.79,123.98,1
253.89,123.79,1
252.54,123.98,1
251.04,123.98,1
248.95,123.79,1
246.55,123.61,1
244.46,123.43,1
242.96,123.43,1
241.01,123.07,1
239.82,122.71,1
238.32,122.34,1
236.37,121.98,1
234.73,121.43,1
233.83,121.25,1
232.18,120.53,1
229.64,119.44,1
227.54,118.89,1
225.59,118.89,1
223.95,118.89,1
222.9,118.71,1
221.55,118.71,1
219.91,118.53,1
217.81,118.35,1
217.06,118.17,1
215.86,118.17,1
214.37,117.8,1
213.32,117.62,1
211.97,117.08,1
210.33,116.35,1
208.83,115.81,1
207.78,115.44,1
206.43,114.72,1
205.09,114.35,1
203.89,113.99,1
202.69,113.81,1
201.49,113.45,1
200.3,113.26,1
199.55,113.81,1
198.05,114.9,1
196.85,116.71,1
195.65,118.53,1
195.21,119.98,1
194.91,121.43,1
194.31,122.34,1
193.71,123.43,1
193.11,124.88,1
192.66,125.97,1
192.36,127.06,1
192.06,128.52,1
191.76,129.61,1
191.46,130.69,1
191.16,131.97,1
190.71,133.06,1
190.27,133.78,1
189.82,134.69,1
189.37,135.6,1
189.22,136.32,1
188.92,137.41,1
188.47,138.5,1
188.02,139.41,1
187.72,139.96,1
187.42,140.86,1
187.27,141.23,1
187.12,141.77,1
186.67,142.5,1
186.37,143.41,1
185.92,144.68,1
185.48,145.95,1
185.18,146.67,1
184.73,148.49,1
184.43,149.94,1
184.13,151.58,1
183.68,152.85,1
183.23,154.12,1
182.63,155.57,1
182.33,156.48,1
182.18,157.39,1
181.73,159.38,1
181.58,161.02,1
181.28,162.29,1
180.98,163.56,1
180.68,164.47,1
180.24,165.56,1
179.79,166.47,1
179.34,167.55,1
178.74,168.83,1
178.44,169.92,1
178.29,170.1,1
177.99,171.19,1
177.54,172.82,1
