x,y,z
357.0000,441.4279,382.7498
357.0000,440.2330,384.3908
357.0000,438.5362,385.4282
357.0000,436.4910,385.4100
357.0000,434.4441,385.4100
357.0000,432.3981,385.4352
357.0000,430.3595,385.3956
357.0000,428.5266,384.5164
357.0000,426.9621,383.1993
357.0000,425.4273,381.8465
357.0000,423.9367,380.4541
357.0000,422.6683,378.8489
357.0000,421.4788,377.1842
357.0000,420.4819,375.3968
357.0000,419.6245,373.5385
357.0000,418.8724,371.6351
357.0000,418.1700,369.7126
357.0000,417.4788,367.7860
357.0000,416.8595,365.8357
357.0000,416.2622,363.8780
357.0000,415.7052,361.9085
357.0000,415.0874,359.9577
357.0000,414.3785,358.0415
357.0000,413.4611,356.2122
357.0000,412.9664,354.2990
355.9744,413.0057,354.2842
354.9561,413.1264,354.2388
353.9533,413.3312,354.1617
352.9746,413.6205,354.0528
352.0282,413.9922,353.9128
351.1214,414.4422,353.7435
350.2596,414.9641,353.5470
349.4467,415.5506,353.3262
348.6846,416.1943,353.0839
347.9738,416.8874,352.8230
347.3136,417.6231,352.5460
346.7025,418.3951,352.2554
346.1385,419.1980,351.9532
345.6196,420.0270,351.6411
345.1434,420.8783,351.3207
344.7078,421.7483,350.9931
344.3108,422.6344,350.6596
343.9502,423.5341,350.3209
343.6245,424.4453,349.9779
343.3320,425.3663,349.6312
343.0712,426.2957,349.2813
342.8411,427.2321,348.9288
342.6404,428.1745,348.5741
342.4682,429.1218,348.2175
342.3239,430.0731,347.8594
342.2066,431.0277,347.5000
342.1159,431.9848,347.1397
342.0514,432.9438,346.7787
342.0129,433.9040,346.4172
342.0000,434.8649,346.0556
342.0129,435.8257,345.6939
342.0514,436.7859,345.3324
342.1159,437.7449,344.9714
342.2066,438.7020,344.6111
342.3239,439.6566,344.2518
342.4682,440.6080,343.8936
342.6404,441.5552,343.5370
342.8411,442.4976,343.1823
343.0712,443.4340,342.8298
343.3320,444.3634,342.4799
343.6245,445.2844,342.1332
343.9502,446.1957,341.7902
344.3108,447.0953,341.4515
344.7078,447.9814,341.1180
345.1434,448.8515,340.7904
345.6196,449.7027,340.4700
346.1385,450.5318,340.1579
346.7025,451.3346,339.8557
347.3136,452.1066,339.5651
347.9738,452.8423,339.2881
348.6846,453.5355,339.0272
349.4467,454.1791,338.7849
350.2596,454.7656,338.5641
351.1214,455.2875,338.3677
352.0282,455.7375,338.1983
352.9746,456.1092,338.0583
353.9533,456.3986,337.9494
354.9561,456.6033,337.8723
355.9744,456.7240,337.8269
357.0000,456.7634,337.8121
357.0000,454.7650,338.5692
357.0000,452.7550,339.2920
357.0000,450.6443,339.4500
357.0000,448.5164,339.5515
357.0000,446.4557,340.0944
357.0000,444.4685,340.8722
357.0000,442.4286,341.4985
357.0000,440.3246,341.8682
357.0000,438.2302,342.2897
357.0000,436.1434,342.7418
357.0000,434.0464,343.1344
357.0000,431.9716,343.6436
357.0000,429.8503,343.8788
357.0000,427.7673,344.3387
357.0000,425.7943,345.1534
357.0000,423.7744,345.8301
357.0000,421.6502,346.0438
357.0000,419.5256,346.2636
357.0000,417.4193,346.6132
357.0000,415.3380,347.0970
357.0000,413.2608,347.5896
357.0000,411.1415,347.8555
357.0000,409.0095,347.8800
357.0000,406.8753,347.8541
357.0000,405.1415,348.9323
355.9727,405.1508,348.9535
354.9477,405.1793,349.0190
353.9276,405.2284,349.1317
352.9156,405.2994,349.2946
351.9155,405.3934,349.5106
350.9317,405.5118,349.7823
349.9692,405.6554,350.1119
349.0337,405.8250,350.5013
348.1312,406.0210,350.9515
347.2683,406.2437,351.4626
346.4515,406.4925,352.0339
345.6875,406.7668,352.6636
344.9825,407.0652,353.3487
344.3424,407.3861,354.0853
343.7723,407.7273,354.8688
343.2765,408.0866,355.6937
342.8585,408.4614,356.5541
342.5213,408.8489,357.4438
342.2666,409.2464,358.3562
342.0962,409.6509,359.2850
342.0107,410.0597,360.2236
342.0107,410.4700,361.1655
342.0962,410.8788,362.1041
342.2666,411.2834,363.0329
342.5213,411.6808,363.9453
342.8585,412.0683,364.8350
343.2765,412.4431,365.6954
343.7723,412.8024,366.5203
344.3424,413.1437,367.3037
344.9825,413.4645,368.0404
345.6875,413.7629,368.7255
346.4515,414.0372,369.3552
347.2683,414.2861,369.9265
348.1312,414.5087,370.4376
349.0337,414.7048,370.8878
349.9692,414.8744,371.2771
350.9317,415.0179,371.6068
351.9155,415.1363,371.8785
352.9156,415.2304,372.0945
353.9276,415.3013,372.2574
354.9477,415.3504,372.3701
355.9727,415.3789,372.4356
357.0000,415.3882,372.4568
357.0000,414.7679,374.4061
357.0000,414.4650,376.4228
357.0000,414.2447,378.4130
357.0000,414.1067,380.4545
357.0000,413.8712,382.4796
357.0000,412.9122,384.2707
357.0000,412.3821,386.2446
357.0000,411.8452,388.2143
357.0000,410.1864,388.8770
357.0000,408.4570,387.8016
357.0000,407.2277,386.1766
357.0000,406.5538,384.2666
357.0000,406.9177,382.2625
357.0000,407.0367,380.2203
357.0000,406.8970,378.1824
357.0000,406.5466,376.1666
357.0000,406.2068,374.1491
357.0000,405.6216,372.1885
357.0000,405.0917,370.2150
357.0000,404.8616,368.1860
357.0000,404.5156,366.1834
357.0000,403.6493,364.3305
357.0000,402.5635,362.6034
357.0000,401.8852,360.6739
357.0000,401.4876,358.6685
357.0000,401.0147,356.6788
357.0000,400.4748,354.7052
357.0000,399.8417,352.7594
357.0000,399.4350,350.7581
357.0000,399.2927,348.7179
357.0000,399.3200,346.6726
357.0000,399.3200,344.6263
357.0000,399.3518,342.5812
357.0000,399.2783,340.5365
357.0000,399.0834,338.5000
357.0000,398.8546,336.4670
357.0000,398.6218,334.4340
357.0000,398.3788,332.4023
357.0000,398.2388,330.3621
357.0000,398.1646,328.3179
357.0000,398.0413,326.2754
357.0000,397.8795,324.2357
357.0000,397.6868,322.1986
357.0000,397.4544,320.1658
357.0000,397.3614,318.1238
357.0000,397.6577,316.1038
357.0000,397.7358,314.0599
357.0000,397.6535,312.0157
357.0000,397.4485,309.9801
357.0000,396.9300,308.0383
355.9694,396.9446,308.0495
354.9403,396.9895,308.0844
353.9142,397.0671,308.1446
352.8934,397.1797,308.2319
351.8804,397.3299,308.3483
350.8783,397.5204,308.4960
349.8910,397.7541,308.6772
348.9231,398.0338,308.8941
347.9801,398.3626,309.1490
347.0690,398.7431,309.4441
346.1978,399.1781,309.7813
345.3758,399.6691,310.1620
344.6139,400.2174,310.5871
343.9244,400.8225,311.0563
343.3205,401.4821,311.5677
342.8156,402.1918,312.1180
342.4230,402.9445,312.7015
342.1540,403.7303,313.3108
342.0172,404.5371,313.9364
342.0172,405.3511,314.5675
342.1540,406.1579,315.1931
342.4230,406.9437,315.8023
342.8156,407.6964,316.3859
343.3205,408.4060,316.9361
343.9244,409.0657,317.4476
344.6139,409.6708,317.9167
345.3758,410.2190,318.3418
346.1978,410.7101,318.7226
347.0690,411.1450,319.0598
347.9801,411.5256,319.3549
348.9231,411.8544,319.6098
349.8910,412.1341,319.8267
350.8783,412.3678,320.0078
351.8804,412.5583,320.1555
352.8934,412.7085,320.2720
353.9142,412.8211,320.3593
354.9403,412.8987,320.4195
355.9694,412.9436,320.4543
357.0000,412.9582,320.4656
357.0000,413.3542,322.7934
357.0000,413.3101,325.1863
357.0000,413.3951,327.5798
357.0000,413.6225,329.9639
357.0000,413.9192,332.3407
357.0000,414.0964,334.7280
357.0000,414.1382,337.1221
357.0000,414.1200,339.3729
355.9827,414.1166,339.3139
354.9797,414.1061,339.1346
354.0056,414.0887,338.8362
353.0730,414.0649,338.4261
352.1911,414.0352,337.9163
351.3647,414.0005,337.3208
350.5951,413.9616,336.6537
349.8808,413.9194,335.9277
349.2190,413.8743,335.1536
348.6061,413.8269,334.3403
348.0384,413.7777,333.4951
347.5120,413.7269,332.6235
347.0235,413.6749,331.7301
346.5700,413.6218,330.8186
346.1484,413.5678,329.8918
345.7564,413.5131,328.9523
345.3918,413.4578,328.0017
345.0527,413.4019,327.0419
344.7373,413.3455,326.0740
344.4442,413.2887,325.0991
344.1720,413.2316,324.1182
343.9196,413.1742,323.1321
343.6860,413.1165,322.1413
343.4702,413.0585,321.1465
343.2714,413.0004,320.1482
343.0890,412.9421,319.1468
342.9223,412.8836,318.1427
342.7707,412.8250,317.1361
342.6337,412.7662,316.1275
342.5110,412.7074,315.1171
342.4022,412.6484,314.1050
342.3069,412.5894,313.0917
342.2248,412.5303,312.0771
342.1557,412.4712,311.0616
342.0995,412.4120,310.0453
342.0559,412.3528,309.0284
342.0248,412.2935,308.0110
342.0062,412.2343,306.9934
342.0000,412.1750,305.9755
342.0062,412.1157,304.9577
342.0248,412.0565,303.9400
342.0559,411.9972,302.9226
342.0995,411.9380,301.9057
342.1557,411.8788,300.8894
342.2248,411.8197,299.8739
342.3069,411.7606,298.8594
342.4022,411.7016,297.8460
342.5110,411.6426,296.8340
342.6337,411.5838,295.8235
342.7707,411.5250,294.8149
342.9223,411.4664,293.8084
343.0890,411.4079,292.8042
343.2714,411.3496,291.8028
343.4702,411.2915,290.8045
343.6860,411.2335,289.8097
343.9196,411.1758,288.8190
344.1720,411.1184,287.8328
344.4442,411.0613,286.8519
344.7373,411.0045,285.8771
345.0527,410.9481,284.9092
345.3918,410.8922,283.9493
345.7564,410.8369,282.9988
346.1484,410.7822,282.0592
346.5700,410.7282,281.1325
347.0235,410.6751,280.2210
347.5120,410.6231,279.3276
348.0384,410.5723,278.4560
348.6061,410.5231,277.6107
349.2190,410.4757,276.7974
349.8808,410.4306,276.0234
350.5951,410.3884,275.2974
351.3647,410.3495,274.6302
352.1911,410.3148,274.0347
353.0730,410.2851,273.5249
354.0056,410.2613,273.1148
354.9797,410.2439,272.8165
355.9827,410.2334,272.6372
357.0000,410.2300,272.5782
357.0000,410.2300,274.8645
357.0000,410.2194,277.2202
357.0000,410.4054,279.5609
357.0000,410.9322,281.8568
357.0000,411.3832,284.1682
357.0000,411.7785,286.4897
357.0000,412.2704,288.7922
357.0000,412.6022,291.1083
357.0000,412.5700,293.4633
355.9716,412.5652,293.4418
354.9452,412.5502,293.3755
353.9232,412.5244,293.2612
352.9086,412.4871,293.0958
351.9049,412.4376,292.8763
350.9162,412.3751,292.5996
349.9473,412.2991,292.2629
349.0036,412.2091,291.8639
348.0912,412.1046,291.4008
347.2167,411.9855,290.8727
346.3872,411.8516,290.2795
345.6101,411.7033,289.6224
344.8927,411.5412,288.9036
344.2419,411.3659,288.1268
343.6644,411.1786,287.2967
343.1659,410.9806,286.4193
342.7514,410.7735,285.5012
342.4249,410.5588,284.5499
342.1896,410.3385,283.5734
342.0475,410.1143,282.5798
342.0000,409.8882,281.5777
342.0475,409.6621,280.5756
342.1896,409.4379,279.5821
342.4249,409.2175,278.6055
342.7514,409.0029,277.6542
343.1659,408.7958,276.7362
343.6644,408.5978,275.8587
344.2419,408.4105,275.0287
344.8927,408.2352,274.2519
345.6101,408.0730,273.5331
346.3872,407.9247,272.8759
347.2167,407.7909,272.2827
348.0912,407.6717,271.7546
349.0036,407.5672,271.2916
349.9473,407.4772,270.8926
350.9162,407.4013,270.5559
351.9049,407.3388,270.2792
352.9086,407.2893,270.0596
353.9232,407.2520,269.8943
354.9452,407.2262,269.7800
355.9716,407.2112,269.7136
357.0000,407.2064,269.6922
357.0000,405.0587,270.1486
357.0000,402.8777,269.9921
357.0000,401.0166,268.8061
357.0000,399.3482,267.3961
357.0000,397.9838,265.6699
357.0000,397.4167,263.5874
357.0000,396.8685,261.4789
357.0000,396.5959,259.3319
357.0000,395.6917,257.3186
357.0000,393.8996,256.3063
357.0000,391.7605,256.7557
357.0000,389.6200,257.0855
355.9825,389.6273,257.1278
354.9726,389.6498,257.2575
353.9789,389.6879,257.4773
353.0103,389.7416,257.7872
352.0751,389.8105,258.1843
351.1803,389.8936,258.6635
350.3313,389.9897,259.2177
349.5313,390.0973,259.8387
348.7818,390.2151,260.5182
348.0830,390.3417,261.2483
347.4337,390.4758,262.0216
346.8322,390.6162,262.8316
346.2765,390.7620,263.6728
345.7643,390.9124,264.5403
345.2931,391.0667,265.4302
344.8608,391.2243,266.3390
344.4652,391.3846,267.2640
344.1045,391.5474,268.2027
343.7768,391.7122,269.1530
343.4805,391.8787,270.1134
343.2143,392.0466,271.0823
342.9769,392.2159,272.0584
342.7672,392.3861,273.0406
342.5843,392.5573,274.0280
342.4274,392.7293,275.0198
342.2956,392.9018,276.0151
342.1886,393.0749,277.0133
342.1058,393.2483,278.0137
342.0470,393.4221,279.0158
342.0117,393.5960,280.0190
342.0000,393.7700,281.0227
342.0117,393.9440,282.0263
342.0470,394.1179,283.0295
342.1058,394.2917,284.0316
342.1886,394.4651,285.0320
342.2956,394.6382,286.0302
342.4274,394.8107,287.0255
342.5843,394.9827,288.0173
342.7672,395.1539,289.0047
342.9769,395.3241,289.9870
343.2143,395.4934,290.9631
343.4805,395.6613,291.9319
343.7768,395.8278,292.8923
344.1045,395.9926,293.8426
344.4652,396.1554,294.7813
344.8608,396.3157,295.7063
345.2931,396.4733,296.6151
345.7643,396.6276,297.5050
346.2765,396.7780,298.3725
346.8322,396.9238,299.2137
347.4337,397.0642,300.0237
348.0830,397.1983,300.7970
348.7818,397.3249,301.5271
349.5313,397.4427,302.2066
350.3313,397.5503,302.8277
351.1803,397.6464,303.3818
352.0751,397.7295,303.8610
353.0103,397.7984,304.2581
353.9789,397.8521,304.5680
354.9726,397.8902,304.7878
355.9825,397.9127,304.9175
357.0000,397.9200,304.9598
357.0000,396.5858,303.2877
357.0000,395.0503,301.8209
357.0000,392.9487,301.9100
357.0000,390.8162,301.9718
357.0000,388.7388,302.2779
357.0000,386.7144,301.5927
357.0000,384.7520,300.8254
357.0000,382.9326,299.7066
357.0000,381.2584,298.4980
357.0000,380.3377,296.5861
357.0000,379.6619,294.5565
357.0000,379.1210,292.4897
357.0000,379.0818,290.3566
357.0000,378.0336,288.9926
357.0000,376.2423,287.8452
357.0000,374.1377,287.7109
357.0000,372.0218,288.0116
357.0000,369.8919,288.1200
357.0000,367.7527,288.1200
355.9750,367.7878,288.1064
354.9558,367.8957,288.0645
353.9493,368.0795,287.9932
352.9626,368.3408,287.8919
352.0033,368.6791,287.7606
351.0784,369.0924,287.6003
350.1939,369.5766,287.4125
349.3547,370.1264,287.1992
348.5641,370.7355,286.9629
347.8239,371.3976,286.7061
347.1348,372.1060,286.4313
346.4966,372.8547,286.1409
345.9082,373.6382,285.8370
345.3682,374.4514,285.5215
344.8749,375.2899,285.1962
344.4264,376.1501,284.8626
344.0209,377.0287,284.5218
343.6567,377.9228,284.1749
343.3321,378.8301,283.8230
343.0456,379.7485,283.4667
342.7959,380.6762,283.1068
342.5818,381.6116,282.7440
342.4023,382.5534,282.3787
342.2566,383.5001,282.0114
342.1439,384.4508,281.6426
342.0639,385.4044,281.2727
342.0160,386.3598,280.9021
342.0000,387.3162,280.5311
342.0160,388.2726,280.1601
342.0639,389.2280,279.7895
342.1439,390.1816,279.4196
342.2566,391.1322,279.0508
342.4023,392.0790,278.6836
342.5818,393.0207,278.3183
342.7959,393.9562,277.9554
343.0456,394.8839,277.5955
343.3321,395.8023,277.2393
343.6567,396.7096,276.8873
344.0209,397.6037,276.5405
344.4264,398.4823,276.1997
344.8749,399.3425,275.8660
345.3682,400.1810,275.5407
345.9082,400.9942,275.2253
346.4966,401.7776,274.9214
347.1348,402.5263,274.6309
347.8239,403.2348,274.3561
348.5641,403.8968,274.0993
349.3547,404.5060,273.8630
350.1939,405.0558,273.6497
351.0784,405.5400,273.4619
352.0033,405.9533,273.3016
352.9626,406.2916,273.1703
353.9493,406.5529,273.0690
354.9558,406.7367,272.9977
355.9750,406.8445,272.9559
357.0000,406.8797,272.9422
357.0000,405.4454,274.6499
357.0000,404.7742,276.7012
357.0000,404.2304,278.8635
357.0000,403.2959,280.8812
357.0000,402.5785,282.9849
357.0000,402.1579,285.1750
357.0000,401.8705,287.3864
357.0000,400.9265,289.3930
357.0000,400.1298,291.4737
357.0000,399.2736,293.5315
357.0000,398.2133,295.4922
357.0000,397.2688,297.5092
357.0000,396.6000,299.5917
355.9652,396.5982,299.5667
354.9330,396.5928,299.4895
353.9066,396.5835,299.3565
352.8896,396.5701,299.1647
351.8863,396.5523,298.9109
350.9018,396.5300,298.5926
349.9414,396.5030,298.2077
349.0111,396.4713,297.7552
348.1173,396.4348,297.2349
347.2660,396.3937,296.6477
346.4636,396.3480,295.9957
345.7157,396.2980,295.2821
345.0275,396.2439,294.5110
344.4033,396.1862,293.6876
343.8467,396.1252,292.8172
343.3605,396.0613,291.9058
342.9467,395.9950,290.9596
342.6068,395.9267,289.9844
342.3417,395.8567,288.9865
342.1520,395.7856,287.9715
342.0380,395.7137,286.9454
342.0000,395.6414,285.9137
342.0380,395.5691,284.8819
342.1520,395.4971,283.8558
342.3417,395.4260,282.8409
342.6068,395.3561,281.8429
342.9467,395.2877,280.8678
343.3605,395.2214,279.9215
343.8467,395.1575,279.0101
344.4033,395.0965,278.1398
345.0275,395.0388,277.3163
345.7157,394.9848,276.5453
346.4636,394.9348,275.8317
347.2660,394.8891,275.1797
348.1173,394.8479,274.5925
349.0111,394.8114,274.0722
349.9414,394.7797,273.6196
350.9018,394.7528,273.2348
351.8863,394.7304,272.9164
352.8896,394.7127,272.6626
353.9066,394.6992,272.4708
354.9330,394.6899,272.3379
355.9652,394.6845,272.2606
357.0000,394.6827,272.2356
357.0000,394.6637,274.4390
357.0000,393.9778,276.4668
357.0000,393.0165,278.4505
357.0000,392.0786,280.4439
357.0000,391.1054,282.4246
357.0000,390.0674,284.3713
357.0000,388.9612,286.2796
357.0000,387.9624,288.2445
357.0000,387.1367,290.2911
357.0000,385.9821,292.1625
357.0000,384.6447,293.9161
357.0000,383.4303,295.7592
355.9743,383.4397,295.7356
354.9512,383.4686,295.6629
353.9340,383.5184,295.5378
352.9266,383.5902,295.3575
351.9331,383.6851,295.1192
350.9588,383.8039,294.8208
350.0089,383.9473,294.4607
349.0893,384.1156,294.0380
348.2061,384.3086,293.5531
347.3652,384.5260,293.0071
346.5723,384.7669,292.4022
345.8327,385.0299,291.7417
345.1508,385.3134,291.0296
344.5305,385.6157,290.2704
343.9746,385.9346,289.4693
343.4855,386.2682,288.6315
343.0647,386.6143,287.7622
342.7132,386.9709,286.8667
342.4316,387.3358,285.9501
342.2202,387.7072,285.0174
342.0793,388.0831,284.0733
342.0088,388.4617,283.1223
342.0088,388.8413,282.1691
342.0793,389.2199,281.2182
342.2202,389.5958,280.2741
342.4316,389.9672,279.3413
342.7132,390.3321,278.4248
343.0647,390.6887,277.5293
343.4855,391.0348,276.6600
343.9746,391.3684,275.8221
344.5305,391.6873,275.0210
345.1508,391.9896,274.2619
345.8327,392.2732,273.5497
346.5723,392.5361,272.8892
347.3652,392.7770,272.2844
348.2061,392.9944,271.7384
349.0893,393.1874,271.2534
350.0089,393.3557,270.8308
350.9588,393.4991,270.4707
351.9331,393.6179,270.1722
352.9266,393.7128,269.9340
353.9340,393.7846,269.7536
354.9512,393.8344,269.6286
355.9743,393.8633,269.5559
357.0000,393.8727,269.5323
357.0000,393.3995,266.8438
357.0000,392.8000,264.1974
357.0000,392.4406,261.4930
355.9454,392.4394,261.4902
354.8908,392.4355,261.4815
353.8363,392.4288,261.4663
352.7819,392.4190,261.4441
351.7278,392.4058,261.4142
350.6740,392.3888,261.3757
349.6207,392.3673,261.3272
348.5681,392.3409,261.2674
347.5165,392.3084,261.1940
346.4665,392.2686,261.1038
345.4190,392.2191,260.9919
344.3760,392.1561,260.8493
343.3428,392.0709,260.6567
342.3465,391.9339,260.3467
342.3465,391.6376,259.6766
343.3428,391.5006,259.3667
344.3760,391.4155,259.1740
345.4190,391.3524,259.0315
346.4665,391.3030,258.9195
347.5165,391.2631,258.8294
348.5681,391.2306,258.7560
349.6207,391.2042,258.6961
350.6740,391.1828,258.6477
351.7278,391.1657,258.6091
352.7819,391.1525,258.5792
353.8363,391.1427,258.5570
354.8908,391.1360,258.5419
355.9454,391.1322,258.5332
357.0000,391.1309,258.5303
357.0000,391.0008,260.7572
357.0000,390.5062,262.9154
357.0000,389.2047,264.7050
357.0000,387.9320,266.5366
357.0000,386.7769,268.4276
357.0000,385.5777,270.3079
357.0000,384.5395,272.2778
357.0000,383.8099,274.3848
357.0000,383.1439,276.5140
357.0000,382.3562,278.6002
357.0000,381.2246,280.5123
357.0000,379.7643,282.1977
357.0000,378.0925,283.6728
357.0000,376.3057,284.9987
355.9666,376.3207,284.9875
354.9347,376.3669,284.9531
353.9060,376.4467,284.8938
352.8826,376.5626,284.8075
351.8672,376.7171,284.6926
350.8629,376.9130,284.5468
349.8738,377.1532,284.3681
348.9045,377.4408,284.1541
347.9608,377.7786,283.9027
347.0495,378.1694,283.6119
346.1787,378.6158,283.2798
345.3580,379.1194,282.9051
344.5981,379.6811,282.4871
343.9113,380.3003,282.0264
343.3104,380.9745,281.5247
342.8089,381.6990,280.9856
342.4192,382.4665,280.4146
342.1526,383.2671,279.8189
342.0171,384.0886,279.2076
342.0171,384.9172,278.5911
342.1526,385.7387,277.9798
342.4192,386.5392,277.3841
342.8089,387.3067,276.8130
343.3104,388.0312,276.2739
343.9113,388.7055,275.7723
344.5981,389.3247,275.3115
345.3580,389.8863,274.8936
346.1787,390.3899,274.5189
347.0495,390.8363,274.1868
347.9608,391.2271,273.8959
348.9045,391.5650,273.6445
349.8738,391.8525,273.4306
350.8629,392.0928,273.2518
351.8672,392.2887,273.1061
352.8826,392.4431,272.9911
353.9060,392.5590,272.9049
