x,y,z
357.0000,459.7693,286.4729
357.0000,458.9675,286.5461
357.0000,458.1987,286.7884
357.0000,457.4590,287.1098
357.0000,456.7304,287.4562
357.0000,456.0120,287.8236
357.0000,455.3085,288.2188
357.0000,454.6062,288.6160
357.0000,453.9071,289.0189
357.0000,453.2322,289.4608
357.0000,452.5945,289.9526
357.0000,452.0090,290.5070
357.0000,451.5026,291.1329
357.0000,451.1045,291.8345
357.0000,450.7766,292.5715
357.0000,450.4262,293.2980
357.0000,450.0608,294.0168
357.0000,449.7439,294.7587
357.0000,449.3424,295.4581
357.0000,448.8735,296.1148
357.0000,448.3470,296.7254
357.0000,447.8165,297.3331
357.0000,447.2648,297.9219
357.0000,446.7285,298.5247
357.0000,446.2177,299.1493
357.0000,445.7055,299.7729
357.0000,445.2021,300.4034
357.0000,444.7201,301.0505
357.0000,444.2426,301.7008
357.0000,443.8133,302.3835
357.0000,443.4566,303.1065
357.0000,443.1908,303.8679
357.0000,442.9433,304.6359
357.0000,442.6935,305.4030
357.0000,442.4412,306.1695
357.0000,442.1675,306.9284
357.0000,441.8306,307.6612
357.0000,441.5084,308.4010
357.0000,441.1597,309.1276
357.0000,440.7428,309.8184
357.0000,440.2590,310.4638
357.0000,439.6606,310.9996
357.0000,438.9054,311.2753
357.0000,438.1123,311.4164
357.0000,437.3073,311.4605
357.0000,436.5008,311.4461
357.0000,435.6945,311.4157
357.0000,434.8880,311.4230
357.0000,434.0831,311.4782
357.0000,433.2808,311.5639
357.0000,432.4741,311.5648
357.0000,431.6702,311.5003
357.0000,430.8854,311.3157
357.0000,430.1229,311.0533
357.0000,429.3826,310.7333
357.0000,428.6555,310.3834
357.0000,427.9570,309.9812
357.0000,427.2905,309.5268
357.0000,426.6454,309.0424
357.0000,426.0245,308.5275
357.0000,425.4266,307.9859
357.0000,424.8445,307.4271
357.0000,424.2828,306.8482
357.0000,423.7504,306.2421
357.0000,423.2357,305.6206
357.0000,422.7205,304.9996
357.0000,422.2209,304.3664
357.0000,421.7690,303.6991
357.0000,421.3656,303.0002
357.0000,420.9762,302.2935
357.0000,420.6290,301.5652
357.0000,420.2906,300.8327
357.0000,419.9566,300.0982
357.0000,419.6404,299.3558
357.0000,419.3287,298.6115
357.0000,419.0251,297.8639
