x,y,z
287.0000,493.8753,184.8541
287.0000,492.1415,185.9323
285.9727,492.1508,185.9535
284.9477,492.1793,186.0190
283.9276,492.2284,186.1317
282.9156,492.2994,186.2946
281.9155,492.3934,186.5106
280.9317,492.5118,186.7823
279.9692,492.6554,187.1119
279.0337,492.8250,187.5013
278.1312,493.0210,187.9515
277.2683,493.2437,188.4626
276.4515,493.4925,189.0339
275.6875,493.7668,189.6636
274.9825,494.0652,190.3487
274.3424,494.3861,191.0853
273.7723,494.7273,191.8688
273.2765,495.0866,192.6937
272.8585,495.4614,193.5541
272.5213,495.8489,194.4438
272.2666,496.2464,195.3562
272.0962,496.6509,196.2850
272.0107,497.0597,197.2236
272.0107,497.4700,198.1655
272.0962,497.8788,199.1041
272.2666,498.2834,200.0329
272.5213,498.6808,200.9453
272.8585,499.0683,201.8350
273.2765,499.4431,202.6954
273.7723,499.8024,203.5203
274.3424,500.1437,204.3037
274.9825,500.4645,205.0404
275.6875,500.7629,205.7255
276.4515,501.0372,206.3552
277.2683,501.2861,206.9265
278.1312,501.5087,207.4376
279.0337,501.7048,207.8878
279.9692,501.8744,208.2771
280.9317,502.0179,208.6068
281.9155,502.1363,208.8785
282.9156,502.2304,209.0945
283.9276,502.3013,209.2574
284.9477,502.3504,209.3701
285.9727,502.3789,209.4356
287.0000,502.3882,209.4568
287.0000,501.7679,211.4061
287.0000,501.4650,213.4228
287.0000,501.2447,215.4130
287.0000,501.1067,217.4545
287.0000,500.8712,219.4796
287.0000,499.9122,221.2707
287.0000,499.3821,223.2446
287.0000,498.8452,225.2143
287.0000,497.1864,225.8770
287.0000,495.4570,224.8016
287.0000,494.2277,223.1766
287.0000,493.5538,221.2666
287.0000,493.9177,219.2625
287.0000,494.0367,217.2203
287.0000,493.8970,215.1824
287.0000,493.5466,213.1666
287.0000,493.2068,211.1491
287.0000,492.6216,209.1885
287.0000,492.0917,207.2150
287.0000,491.8616,205.1860
287.0000,491.5156,203.1834
287.0000,490.6493,201.3305
287.0000,489.5635,199.6034
287.0000,488.8852,197.6739
287.0000,488.4876,195.6685
287.0000,488.0147,193.6788
287.0000,487.4748,191.7052
287.0000,486.8417,189.7594
287.0000,486.4350,187.7581
287.0000,486.2927,185.7179
287.0000,486.3200,183.6726
287.0000,486.3200,181.6263
287.0000,486.3518,179.5812
287.0000,486.2783,177.5365
287.0000,486.0834,175.5000
287.0000,485.8546,173.4670
287.0000,485.6218,171.4340
287.0000,485.3788,169.4023
287.0000,485.2388,167.3621
287.0000,485.1646,165.3179
287.0000,485.0413,163.2754
287.0000,484.8795,161.2357
287.0000,484.6868,159.1986
287.0000,484.4544,157.1658
287.0000,484.3614,155.1238
287.0000,484.6577,153.1038
287.0000,484.7358,151.0599
287.0000,484.6535,149.0157
287.0000,484.4485,146.9801
287.0000,483.9300,145.0383
285.9694,483.9446,145.0495
284.9403,483.9895,145.0844
283.9142,484.0671,145.1446
282.8934,484.1797,145.2319
281.8804,484.3299,145.3483
280.8783,484.5204,145.4960
279.8910,484.7541,145.6772
278.9231,485.0338,145.8941
277.9801,485.3626,146.1490
277.0690,485.7431,146.4441
276.1978,486.1781,146.7813
275.3758,486.6691,147.1620
274.6139,487.2174,147.5871
273.9244,487.8225,148.0563
273.3205,488.4821,148.5677
272.8156,489.1918,149.1180
272.4230,489.9445,149.7015
272.1540,490.7303,150.3108
272.0172,491.5371,150.9364
272.0172,492.3511,151.5675
272.1540,493.1579,152.1931
272.4230,493.9437,152.8023
272.8156,494.6964,153.3859
273.3205,495.4060,153.9361
273.9244,496.0657,154.4476
274.6139,496.6708,154.9167
275.3758,497.2190,155.3418
276.1978,497.7101,155.7226
277.0690,498.1450,156.0598
277.9801,498.5256,156.3549
278.9231,498.8544,156.6098
279.8910,499.1341,156.8267
280.8783,499.3678,157.0078
281.8804,499.5583,157.1555
282.8934,499.7085,157.2720
283.9142,499.8211,157.3593
284.9403,499.8987,157.4195
285.9694,499.9436,157.4543
287.0000,499.9582,157.4656
287.0000,500.3542,159.7934
287.0000,500.3101,162.1863
287.0000,500.3951,164.5798
287.0000,500.6225,166.9639
287.0000,500.9192,169.3407
287.0000,501.0964,171.7280
287.0000,501.1382,174.1221
287.0000,501.1200,176.3729
285.9827,501.1166,176.3139
284.9797,501.1061,176.1346
284.0056,501.0887,175.8362
283.0730,501.0649,175.4261
282.1911,501.0352,174.9163
281.3647,501.0005,174.3208
280.5951,500.9616,173.6537
279.8808,500.9194,172.9277
279.2190,500.8743,172.1536
278.6061,500.8269,171.3403
278.0384,500.7777,170.4951
277.5120,500.7269,169.6235
277.0235,500.6749,168.7301
276.5700,500.6218,167.8186
276.1484,500.5678,166.8918
275.7564,500.5131,165.9523
275.3918,500.4578,165.0017
275.0527,500.4019,164.0419
274.7373,500.3455,163.0740
274.4442,500.2887,162.0991
274.1720,500.2316,161.1182
273.9196,500.1742,160.1321
273.6860,500.1165,159.1413
273.4702,500.0585,158.1465
273.2714,500.0004,157.1482
273.0890,499.9421,156.1468
272.9223,499.8836,155.1427
272.7707,499.8250,154.1361
272.6337,499.7662,153.1275
272.5110,499.7074,152.1171
272.4022,499.6484,151.1050
272.3069,499.5894,150.0917
272.2248,499.5303,149.0771
272.1557,499.4712,148.0616
272.0995,499.4120,147.0453
272.0559,499.3528,146.0284
272.0248,499.2935,145.0110
272.0062,499.2343,143.9934
272.0000,499.1750,142.9755
272.0062,499.1157,141.9577
272.0248,499.0565,140.9400
272.0559,498.9972,139.9226
272.0995,498.9380,138.9057
272.1557,498.8788,137.8894
272.2248,498.8197,136.8739
272.3069,498.7606,135.8594
272.4022,498.7016,134.8460
272.5110,498.6426,133.8340
272.6337,498.5838,132.8235
272.7707,498.5250,131.8149
272.9223,498.4664,130.8084
273.0890,498.4079,129.8042
273.2714,498.3496,128.8028
273.4702,498.2915,127.8045
273.6860,498.2335,126.8097
273.9196,498.1758,125.8190
274.1720,498.1184,124.8328
274.4442,498.0613,123.8519
274.7373,498.0045,122.8771
275.0527,497.9481,121.9092
275.3918,497.8922,120.9493
275.7564,497.8369,119.9988
276.1484,497.7822,119.0592
276.5700,497.7282,118.1325
277.0235,497.6751,117.2210
277.5120,497.6231,116.3276
278.0384,497.5723,115.4560
278.6061,497.5231,114.6107
279.2190,497.4757,113.7974
279.8808,497.4306,113.0234
280.5951,497.3884,112.2974
281.3647,497.3495,111.6302
282.1911,497.3148,111.0347
283.0730,497.2851,110.5249
284.0056,497.2613,110.1148
284.9797,497.2439,109.8165
285.9827,497.2334,109.6372
287.0000,497.2300,109.5782
287.0000,497.2300,111.8645
287.0000,497.2194,114.2202
287.0000,497.4054,116.5609
287.0000,497.9322,118.8568
287.0000,498.3832,121.1682
287.0000,498.7785,123.4897
287.0000,499.2704,125.7922
287.0000,499.6022,128.1083
287.0000,499.5700,130.4633
285.9716,499.5652,130.4418
284.9452,499.5502,130.3755
283.9232,499.5244,130.2612
282.9086,499.4871,130.0958
281.9049,499.4376,129.8763
280.9162,499.3751,129.5996
279.9473,499.2991,129.2629
279.0036,499.2091,128.8639
278.0912,499.1046,128.4008
277.2167,498.9855,127.8727
276.3872,498.8516,127.2795
275.6101,498.7033,126.6224
274.8927,498.5412,125.9036
274.2419,498.3659,125.1268
273.6644,498.1786,124.2967
273.1659,497.9806,123.4193
272.7514,497.7735,122.5012
272.4249,497.5588,121.5499
272.1896,497.3385,120.5734
272.0475,497.1143,119.5798
272.0000,496.8882,118.5777
272.0475,496.6621,117.5756
272.1896,496.4379,116.5821
272.4249,496.2175,115.6055
272.7514,496.0029,114.6542
273.1659,495.7958,113.7362
273.6644,495.5978,112.8587
274.2419,495.4105,112.0287
274.8927,495.2352,111.2519
275.6101,495.0730,110.5331
276.3872,494.9247,109.8759
277.2167,494.7909,109.2827
278.0912,494.6717,108.7546
279.0036,494.5672,108.2916
279.9473,494.4772,107.8926
280.9162,494.4013,107.5559
281.9049,494.3388,107.2792
282.9086,494.2893,107.0596
283.9232,494.2520,106.8943
284.9452,494.2262,106.7800
285.9716,494.2112,106.7136
287.0000,494.2064,106.6922
287.0000,492.0587,107.1486
287.0000,489.8777,106.9921
287.0000,488.0166,105.8061
287.0000,486.3482,104.3961
287.0000,484.9838,102.6699
287.0000,484.4167,100.5874
287.0000,483.8685,98.4789
287.0000,483.5959,96.3319
287.0000,482.6917,94.3186
287.0000,480.8996,93.3063
287.0000,478.7605,93.7557
287.0000,476.6200,94.0855
285.9825,476.6273,94.1278
284.9726,476.6498,94.2575
283.9789,476.6879,94.4773
283.0103,476.7416,94.7872
