x,y,z
179.24,164.45,1
178.09,164.06,1
176.94,163.29,1
176.17,162.9,1
175.41,162.51,1
175.02,161.73,1
174.64,160.95,1
174.26,159.78,1
173.88,158.61,1
173.49,157.83,1
173.49,157.06,1
173.11,155.89,1
173.11,154.72,1
173.11,153.55,1
173.11,152.38,1
173.11,151.6,1
173.49,150.82,1
174.26,150.05,1
175.02,149.27,1
177.32,149.27,1
178.85,149.27,1
179.24,149.27,1
180.0,149.66,1
180.39,150.44,1
181.15,151.6,1
181.92,152.38,1
182.69,153.55,1
183.07,154.33,1
183.07,154.72,1
183.45,155.11,1
183.45,155.89,1
183.45,156.28,1
183.45,157.06,1
183.83,157.83,1
183.83,159.0,1
184.22,159.78,1
184.22,160.17,1
184.22,160.17,1
184.22,160.56,1
184.22,160.95,1
184.22,160.56,1
184.22,158.61,1
184.22,157.44,1
183.83,155.11,1
183.83,154.33,1
183.83,152.77,1
184.22,151.99,1
184.6,150.82,1
184.98,149.66,1
186.13,149.27,1
187.28,148.49,1
188.05,148.49,1
189.58,148.49,1
191.11,148.88,1
193.41,149.66,1
193.79,150.05,1
194.18,150.44,1
194.94,150.82,1
194.94,150.82,0
