x,y,z
307.0000,452.0736,391.3131
307.0000,451.9085,391.7850
307.0000,451.7650,392.2642
307.0000,451.6216,392.7434
307.0000,451.4955,393.2274
307.0000,451.3714,393.7120
307.0000,451.2478,394.1967
307.0000,451.1502,394.6873
307.0000,451.0525,395.1779
307.0000,450.9549,395.6685
307.0000,450.8636,396.1603
307.0000,450.7723,396.6521
307.0000,450.6848,397.1446
307.0000,450.6147,397.6399
307.0000,450.5447,398.1352
307.0000,450.4835,398.6316
307.0000,450.4186,399.1274
307.0000,450.3170,399.6172
307.0000,450.1998,400.1028
307.0000,450.0406,400.5770
307.0000,449.8690,401.0466
307.0000,449.6800,401.5097
307.0000,449.4922,401.9734
307.0000,449.3055,402.4375
307.0000,449.1169,402.9008
307.0000,448.9257,403.3630
307.0000,448.7316,403.8240
307.0000,448.5211,404.2778
307.0000,448.3107,404.7316
307.0000,448.0813,405.1761
307.0000,447.8506,405.6199
307.0000,447.6025,406.0538
307.0000,447.3389,406.4790
307.0000,447.0678,406.8991
307.0000,446.7728,407.3030
307.0000,446.4736,407.7038
307.0000,446.1588,408.0925
307.0000,445.8441,408.4814
307.0000,445.5312,408.8717
307.0000,445.2195,409.2629
307.0000,444.9186,409.6624
307.0000,444.6177,410.0620
307.0000,444.3195,410.4636
307.0000,444.0227,410.8663
307.0000,443.7376,411.2773
307.0000,443.4591,411.6927
307.0000,443.1908,412.1149
307.0000,442.9323,412.5431
307.0000,442.6647,412.9655
307.0000,442.3819,413.3777
307.0000,442.0380,413.7410
307.0000,441.6510,414.0554
307.0000,441.2261,414.3122
307.0000,440.7603,414.4945
307.0000,440.2788,414.6269
307.0000,439.7925,414.7439
307.0000,439.2983,414.8109
307.0000,438.7994,414.8473
307.0000,438.3005,414.8837
307.0000,437.8021,414.8571
307.0000,437.3037,414.8142
307.0000,436.8053,414.7713
307.0000,436.3115,414.6995
307.0000,435.8240,414.5874
307.0000,435.3365,414.4752
307.0000,434.8490,414.3631
307.0000,434.3743,414.2107
307.0000,433.9119,414.0200
307.0000,433.4494,413.8294
307.0000,432.9869,413.6388
307.0000,432.5307,413.4360
307.0000,432.1085,413.1678
307.0000,431.6863,412.8995
307.0000,431.2641,412.6312
307.0000,430.8419,412.3630
307.0000,430.4479,412.0576
307.0000,430.0772,411.7218
307.0000,429.7065,411.3859
307.0000,429.3358,411.0501
307.0000,428.9651,410.7142
307.0000,428.6279,410.3468
307.0000,428.3143,409.9571
307.0000,428.0007,409.5674
307.0000,427.6871,409.1777
307.0000,427.3734,408.7880
307.0000,427.0927,408.3756
307.0000,426.8392,407.9443
307.0000,426.5857,407.5131
307.0000,426.3322,407.0819
307.0000,426.0787,406.6506
307.0000,425.8621,406.2003
307.0000,425.6561,405.7445
307.0000,425.4501,405.2886
307.0000,425.2442,404.8328
307.0000,425.0547,404.3702
307.0000,424.8851,403.8996
307.0000,424.7155,403.4290
307.0000,424.5459,402.9585
307.0000,424.3839,402.4852
307.0000,424.2272,402.0102
307.0000,424.0704,401.5352
307.0000,423.9135,401.0602
307.0000,423.7485,400.5880
307.0000,423.5835,400.1157
307.0000,423.4185,399.6435
307.0000,423.2442,399.1746
307.0000,423.0687,398.7062
307.0000,422.8931,398.2378
307.0000,422.7050,397.7744
307.0000,422.5156,397.3114
307.0000,422.3262,396.8484
307.0000,422.1256,396.3902
307.0000,421.9247,395.9320
307.0000,421.7238,395.4739
307.0000,421.5241,395.0153
307.0000,421.3246,394.5566
307.0000,421.1251,394.0979
307.0000,420.9285,393.6379
307.0000,420.7363,393.1761
307.0000,420.5440,392.7143
307.0000,420.3535,392.2518
307.0000,420.1712,391.7860
307.0000,419.9889,391.3202
307.0000,419.8065,390.8544
307.0000,419.6226,390.3892
307.0000,419.4383,389.9242
307.0000,419.2539,389.4592
307.0000,419.0736,388.9926
307.0000,418.9029,388.5224
307.0000,418.7323,388.0522
307.0000,418.5617,387.5820
307.0000,418.3880,387.1129
307.0000,418.2128,386.6443
307.0000,418.0375,386.1758
307.0000,417.8623,385.7073
307.0000,417.6775,385.2425
307.0000,417.4920,384.7779
307.0000,417.3065,384.3134
307.0000,417.1246,383.8474
307.0000,416.9496,383.3788
307.0000,416.7746,382.9102
307.0000,416.5996,382.4416
307.0000,416.4360,381.9690
307.0000,416.2813,381.4933
307.0000,416.1265,381.0176
307.0000,415.9718,380.5419
307.0000,415.8351,380.0609
307.0000,415.7063,379.5775
307.0000,415.5775,379.0942
307.0000,415.4487,378.6108
307.0000,415.3461,378.1215
307.0000,415.2519,377.6302
307.0000,415.1577,377.1389
307.0000,415.0643,376.6475
307.0000,415.0069,376.1506
307.0000,414.9494,375.6537
307.0000,414.8920,375.1568
307.0000,414.8409,374.6592
307.0000,414.7957,374.1611
307.0000,414.7504,373.6629
307.0000,414.7051,373.1647
307.0000,414.6609,372.6665
307.0000,414.6169,372.1682
307.0000,414.5729,371.6699
307.0000,414.5298,371.1715
307.0000,414.4987,370.6723
307.0000,414.4675,370.1730
307.0000,414.4364,369.6738
307.0000,414.4114,369.1742
307.0000,414.3894,368.6745
307.0000,414.3670,368.1748
307.0000,414.3109,367.6777
307.0000,414.2548,367.1806
307.0000,414.1898,366.6847
307.0000,414.1152,366.1901
307.0000,414.0406,365.6955
307.0000,413.9569,365.2023
307.0000,413.8720,364.7094
307.0000,413.7868,364.2164
307.0000,413.7006,363.7237
307.0000,413.6144,363.2310
307.0000,413.5218,362.7395
307.0000,413.4171,362.2503
307.0000,413.3123,361.7612
307.0000,413.2224,361.2692
307.0000,413.1379,360.7762
307.0000,413.0534,360.2831
307.0000,412.9817,359.7881
307.0000,412.9101,359.2930
307.0000,412.8379,358.7980
307.0000,412.7519,358.3053
307.0000,412.6660,357.8125
307.0000,412.5801,357.3197
307.0000,412.4972,356.8264
307.0000,412.4150,356.3329
307.0000,412.3329,355.8395
307.0000,412.2479,355.3466
307.0000,412.1604,354.8541
307.0000,412.0730,354.3615
307.0000,411.9836,353.8694
307.0000,411.8871,353.3786
307.0000,411.7905,352.8877
307.0000,411.6940,352.3969
307.0000,411.5993,351.9057
307.0000,411.5069,351.4141
307.0000,411.4144,350.9225
307.0000,411.3219,350.4309
307.0000,411.2319,349.9389
307.0000,411.1430,349.4466
307.0000,411.0540,348.9544
307.0000,410.9651,348.4621
307.0000,410.8846,347.9684
307.0000,410.8043,347.4747
307.0000,410.7240,346.9810
307.0000,410.6452,346.4870
307.0000,410.5716,345.9922
307.0000,410.4979,345.4974
307.0000,410.4243,345.0027
307.0000,410.3858,344.5040
307.0000,410.3487,344.0051
307.0000,410.3116,343.5063
307.0000,410.2908,343.0065
307.0000,410.2715,342.5067
307.0000,410.2528,342.0068
307.0000,410.2359,341.5069
307.0000,410.2189,341.0069
307.0000,410.2097,340.5068
307.0000,410.2053,340.0066
307.0000,410.1994,339.5065
307.0000,410.1789,339.0067
307.0000,410.1584,338.5069
307.0000,410.1380,338.0071
307.0000,410.1178,337.5072
307.0000,410.0975,337.0074
307.0000,410.0729,336.5078
307.0000,410.0479,336.0082
307.0000,410.0235,335.5086
307.0000,410.0018,335.0088
307.0000,409.9800,334.5091
307.0000,409.9566,334.0094
307.0000,409.9317,333.5098
307.0000,409.9067,333.0102
307.0000,409.8789,332.5108
307.0000,409.8494,332.0114
307.0000,409.8198,331.5121
307.0000,409.8008,331.0122
307.0000,409.7824,330.5123
307.0000,409.7734,330.0123
307.0000,409.7716,329.5120
307.0000,409.7847,329.0122
307.0000,409.8134,328.5128
307.0000,409.8531,328.0143
307.0000,409.9016,327.5164
307.0000,409.9211,327.0170
307.0000,409.9246,326.5168
307.0000,409.9124,326.0169
307.0000,409.8883,325.5173
307.0000,409.8555,325.0182
307.0000,409.8138,324.5198
307.0000,409.7709,324.0214
307.0000,409.7241,323.5234
307.0000,409.6772,323.0253
307.0000,409.6227,322.5281
307.0000,409.5667,322.0310
307.0000,409.5033,321.5349
307.0000,409.4306,321.0400
307.0000,409.3585,320.5450
307.0000,409.2986,320.0484
307.0000,409.2386,319.5518
307.0000,409.1839,319.0546
307.0000,409.1312,318.5571
307.0000,409.0829,318.0592
307.0000,409.0378,317.5611
307.0000,408.9973,317.0625
307.0000,408.9603,316.5637
307.0000,408.9065,316.0665
307.0000,408.8400,315.5708
307.0000,408.7722,315.0752
307.0000,408.7025,314.5798
307.0000,408.6257,314.0855
307.0000,408.5446,313.5935
307.0000,408.1598,313.6738
307.0000,407.8214,314.0422
307.0000,407.5958,314.4858
307.0000,407.4885,314.9717
307.0000,407.5129,315.4687
307.0000,407.6309,315.9536
307.0000,407.7771,316.4319
307.0000,407.9281,316.9087
307.0000,408.0545,317.3927
307.0000,408.1591,317.8815
307.0000,408.2464,318.3740
307.0000,408.2970,318.8715
307.0000,408.3367,319.3699
307.0000,408.3457,319.8701
307.0000,408.3525,320.3702
307.0000,408.3527,320.8705
307.0000,408.3529,321.3707
307.0000,408.3359,321.8706
307.0000,408.3179,322.3705
307.0000,408.2973,322.8703
307.0000,408.2738,323.3700
307.0000,408.2503,323.8696
307.0000,408.2376,324.3697
307.0000,408.2277,324.8698
307.0000,408.2177,325.3699
307.0000,408.2209,325.8701
307.0000,408.2259,326.3703
307.0000,408.2309,326.8705
307.0000,408.2362,327.3707
307.0000,408.2415,327.8709
307.0000,408.2469,328.3711
307.0000,408.2538,328.8713
307.0000,408.2609,329.3714
307.0000,408.2681,329.8716
307.0000,408.2819,330.3716
307.0000,408.2972,330.8716
307.0000,408.3125,331.3716
307.0000,408.3374,331.8711
307.0000,408.3682,332.3704
307.0000,408.3990,332.8697
307.0000,408.4306,333.3689
307.0000,408.4645,333.8680
307.0000,408.4984,334.3670
307.0000,408.5324,334.8661
307.0000,408.5692,335.3650
307.0000,408.6124,335.8633
307.0000,408.6556,336.3617
307.0000,408.6989,336.8600
307.0000,408.7422,337.3584
307.0000,408.7856,337.8567
307.0000,408.8291,338.3550
307.0000,408.8726,338.8533
307.0000,408.9159,339.3517
307.0000,408.9562,339.8503
307.0000,408.9965,340.3489
307.0000,409.0367,340.8475
307.0000,409.0770,341.3461
307.0000,409.1108,341.8452
307.0000,409.1438,342.3443
307.0000,409.1768,342.8434
307.0000,409.2098,343.3426
307.0000,409.2315,343.8423
307.0000,409.2520,344.3421
307.0000,409.2725,344.8419
307.0000,409.2861,345.3418
307.0000,409.2844,345.8421
307.0000,409.2827,346.3423
307.0000,409.2768,346.8424
307.0000,409.2604,347.3424
307.0000,409.2440,347.8423
307.0000,409.2366,348.3425
307.0000,409.2320,348.8427
307.0000,409.2307,349.3429
307.0000,409.2382,349.8430
307.0000,409.2457,350.3432
307.0000,409.2568,350.8433
307.0000,409.2687,351.3434
307.0000,409.2796,351.8435
307.0000,409.2889,352.3436
307.0000,409.2990,352.8437
307.0000,409.3106,353.3438
307.0000,409.3229,353.8439
307.0000,409.3479,354.3435
