x,y,z
288.0000,483.3625,519.1513
288.0000,483.0798,518.9042
288.0000,482.8267,518.6847
288.0000,482.5866,518.4722
288.0000,482.3641,518.3236
288.0000,482.1718,518.1726
288.0000,481.9452,518.0090
288.0000,481.7105,517.8015
288.0000,481.4370,517.5521
288.0000,481.1629,517.3170
288.0000,480.9267,517.0770
288.0000,480.6757,516.8472
288.0000,480.4919,516.6286
288.0000,480.2754,516.4112
288.0000,480.0392,516.1619
288.0000,479.7524,515.9370
288.0000,479.4751,515.7032
288.0000,479.1767,515.4631
288.0000,478.8833,515.1974
288.0000,478.5789,514.9628
288.0000,478.3043,514.7606
288.0000,478.0313,514.5596
288.0000,477.7536,514.3844
288.0000,477.4656,514.2056
288.0000,477.1956,514.0269
288.0000,476.9161,513.8175
288.0000,476.5658,513.5896
288.0000,476.2294,513.3330
288.0000,475.8786,513.0717
288.0000,475.5421,512.7890
288.0000,475.2064,512.4895
288.0000,474.8581,512.1775
288.0000,474.5609,511.8924
288.0000,474.2529,511.6048
288.0000,473.9712,511.3277
288.0000,473.6754,511.0562
288.0000,473.3957,510.7633
288.0000,473.1065,510.4441
288.0000,472.8037,510.1070
288.0000,472.4618,509.7732
288.0000,472.1678,509.4507
288.0000,471.8404,509.1342
288.0000,471.5109,508.7977
288.0000,471.1753,508.4694
288.0000,470.8082,508.1431
288.0000,470.4394,507.8252
288.0000,470.0430,507.5229
288.0000,469.6819,507.2087
288.0000,469.3082,506.9089
288.0000,468.9508,506.5954
288.0000,468.6031,506.3070
288.0000,468.2941,506.0487
288.0000,468.0318,505.8454
288.0000,467.7908,505.6675
288.0000,467.5671,505.5085
288.0000,467.3217,505.3053
288.0000,467.0712,505.1035
288.0000,466.8105,504.8928
288.0000,466.5345,504.6634
288.0000,466.2163,504.4404
288.0000,465.9198,504.2273
288.0000,465.6047,503.9736
288.0000,465.2876,503.7055
288.0000,464.9212,503.4492
288.0000,464.5354,503.1541
288.0000,464.1386,502.8238
288.0000,463.7171,502.5176
288.0000,463.3562,502.2058
288.0000,462.9968,501.9140
288.0000,462.6697,501.5924
288.0000,462.3504,501.3015
288.0000,462.0365,501.0464
288.0000,461.7254,500.7774
288.0000,461.3925,500.5009
288.0000,461.0476,500.2214
288.0000,460.6987,499.9634
288.0000,460.3748,499.7300
288.0000,460.0423,499.5000
288.0000,459.7197,499.2805
288.0000,459.4100,499.0721
288.0000,459.1163,498.8754
288.0000,458.8416,498.6908
288.0000,458.5888,498.5190
288.0000,458.3611,498.3604
288.0000,458.1614,498.2157
288.0000,457.9929,498.0853
288.0000,457.8584,497.9698
286.9796,457.9083,498.0127
285.9766,458.0590,498.1423
285.0083,458.3080,498.3563
284.0882,458.6465,498.6473
283.2250,459.0624,499.0049
282.4219,459.5427,499.4178
281.6782,460.0753,499.8757
280.9908,460.6499,500.3697
280.3557,461.2580,500.8925
279.7683,461.8932,501.4386
279.2243,462.5503,502.0035
278.7196,463.2252,502.5837
278.2507,463.9148,503.1766
277.8143,464.6166,503.7799
277.4078,465.3286,504.3920
277.0286,466.0492,505.0115
276.6745,466.7772,505.6374
276.3439,467.5114,506.2686
276.0349,468.2511,506.9045
275.7462,468.9955,507.5445
275.4765,469.7439,508.1879
275.2247,470.4960,508.8345
274.9898,471.2511,509.4837
274.7710,472.0091,510.1353
274.5674,472.7695,510.7890
274.3784,473.5320,511.4446
274.2035,474.2965,512.1018
274.0419,475.0627,512.7605
273.8933,475.8304,513.4205
273.7572,476.5994,514.0816
273.6333,477.3696,514.7438
273.5211,478.1408,515.4068
273.4205,478.9129,516.0706
273.3311,479.6859,516.7351
273.2528,480.4595,517.4002
273.1852,481.2337,518.0658
273.1284,482.0084,518.7319
273.0820,482.7835,519.3982
273.0461,483.5590,520.0649
273.0205,484.3346,520.7317
273.0051,485.1104,521.3987
273.0000,485.8863,522.0658
273.0051,486.6622,522.7328
273.0205,487.4380,523.3998
273.0461,488.2137,524.0666
273.0820,488.9891,524.7333
273.1284,489.7642,525.3996
273.1852,490.5389,526.0657
273.2528,491.3132,526.7313
273.3311,492.0868,527.3964
273.4205,492.8597,528.0609
273.5211,493.6319,528.7247
273.6333,494.4031,529.3877
273.7572,495.1733,530.0499
273.8933,495.9423,530.7110
274.0419,496.7100,531.3710
274.2035,497.4761,532.0297
274.3784,498.2406,532.6869
274.5674,499.0032,533.3425
274.7710,499.7636,533.9962
274.9898,500.5215,534.6478
275.2247,501.2767,535.2970
275.4765,502.0287,535.9436
275.7462,502.7772,536.5870
276.0349,503.5216,537.2270
276.3439,504.2612,537.8629
276.6745,504.9955,538.4941
277.0286,505.7235,539.1200
277.4078,506.4441,539.7395
277.8143,507.1561,540.3516
278.2507,507.8579,540.9550
278.7196,508.5475,541.5478
279.2243,509.2224,542.1280
279.7683,509.8794,542.6929
280.3557,510.5146,543.2390
280.9908,511.1228,543.7619
281.6782,511.6974,544.2558
282.4219,512.2299,544.7137
283.2250,512.7102,545.1266
284.0882,513.1262,545.4842
285.0083,513.4647,545.7752
285.9766,513.7136,545.9892
286.9796,513.8644,546.1189
288.0000,513.9142,546.1617
288.0000,513.9208,546.5548
288.0000,513.9280,546.9565
288.0000,513.9351,547.3669
288.0000,513.9416,547.7859
288.0000,513.9467,548.2135
288.0000,513.9499,548.6497
288.0000,513.9505,549.0945
288.0000,513.9480,549.5479
288.0000,513.9415,550.0100
288.0000,513.9306,550.4807
288.0000,513.9046,550.9920
288.0000,513.8729,551.4793
288.0000,513.8367,552.0141
288.0000,513.8191,552.5163
288.0000,513.7875,552.9372
288.0000,513.7444,553.4275
288.0000,513.6924,553.9598
288.0000,513.6340,554.4603
288.0000,513.5717,554.9790
288.0000,513.5083,555.4540
288.0000,513.4460,555.9352
288.0000,513.3876,556.3972
288.0000,513.3356,556.8122
288.0000,513.2925,557.2435
288.0000,513.2609,557.6653
288.0000,513.2433,558.0501
288.0000,513.2071,558.4618
288.0000,513.1754,558.9072
288.0000,513.1494,559.3628
288.0000,513.1304,559.8453
288.0000,513.1197,560.3178
288.0000,513.1185,560.7775
288.0000,513.1282,561.2221
288.0000,513.1500,561.5937
288.0000,513.1500,561.9762
288.0000,513.1500,562.4362
288.0000,513.1500,562.8757
288.0000,513.1500,563.2922
288.0000,513.1500,563.7050
288.0000,513.1718,564.0898
288.0000,513.1815,564.4997
288.0000,513.1803,564.8548
288.0000,513.1696,565.2179
288.0000,513.1506,565.6198
288.0000,513.1246,566.0349
288.0000,513.0929,566.4585
288.0000,513.0567,566.9228
288.0000,513.0173,567.4033
288.0000,512.9760,567.9193
288.0000,512.9340,568.4341
288.0000,512.8927,568.9341
288.0000,512.8533,569.4047
288.0000,512.8171,569.8657
288.0000,512.7854,570.2834
288.0000,512.7594,570.7128
288.0000,512.7404,571.1013
288.0000,512.7297,571.4160
288.0000,512.7285,571.7356
288.0000,512.7600,572.0089
288.0000,512.7915,572.2602
288.0000,512.7903,572.4952
288.0000,512.7796,572.6634
288.0000,512.7606,572.8815
288.0000,512.7346,573.0610
288.0000,512.7029,573.2640
288.0000,512.6667,573.4645
288.0000,512.6273,573.6938
288.0000,512.5860,573.9270
288.0000,512.5440,574.1952
288.0000,512.5027,574.4620
288.0000,512.4633,574.7477
288.0000,512.4925,575.0166
288.0000,512.5116,575.2892
288.0000,512.5137,575.5319
288.0000,512.4929,575.7876
288.0000,512.4448,576.0125
288.0000,512.3663,576.2183
288.0000,512.2772,576.4213
288.0000,512.1429,576.5703
288.0000,511.9303,576.6310
288.0000,511.6629,576.6265
288.0000,511.3435,576.5464
288.0000,510.9556,576.3769
288.0000,510.5387,576.1466
288.0000,510.0986,575.8858
288.0000,509.6423,575.5529
288.0000,509.1780,575.1638
288.0000,508.7370,574.7771
288.0000,508.2963,574.3435
288.0000,507.8692,573.8848
288.0000,507.4485,573.4096
288.0000,507.0841,572.9075
288.0000,506.6862,572.4021
288.0000,506.2985,571.9387
288.0000,505.8991,571.5079
288.0000,505.5001,571.1217
288.0000,505.1341,570.7569
288.0000,504.7985,570.4248
288.0000,504.4556,570.0998
288.0000,504.1014,569.7980
288.0000,503.7443,569.5456
288.0000,503.4131,569.3132
288.0000,503.1021,569.0927
288.0000,502.8392,568.9429
288.0000,502.6200,568.7994
288.0000,502.3838,568.6732
288.0000,502.1606,568.5333
288.0000,501.9459,568.4260
288.0000,501.7238,568.3126
288.0000,501.4884,568.1859
288.0000,501.2340,568.0388
288.0000,500.9546,567.8642
288.0000,500.6446,567.6551
288.0000,500.2980,567.4041
288.0000,499.9091,567.1044
288.0000,499.4721,566.7487
288.0000,498.9811,566.3299
286.9690,498.9907,566.3098
285.9401,499.0203,566.2478
284.9158,499.0713,566.1410
283.8990,499.1452,565.9863
282.8932,499.2433,565.7811
281.9028,499.3668,565.5225
280.9324,499.5172,565.2078
279.9877,499.6953,564.8351
279.0748,499.9018,564.4027
278.2004,500.1373,563.9098
277.3715,500.4017,563.3566
276.5955,500.6943,562.7441
275.8797,501.0142,562.0747
275.2309,501.3596,561.3517
274.6555,501.7283,560.5799
274.1592,502.1179,559.7645
273.7468,502.5252,558.9120
273.4222,502.9471,558.0291
273.1883,503.3799,557.1231
273.0472,503.8202,556.2017
273.0000,504.2641,555.2725
273.0472,504.7081,554.3433
273.1883,505.1484,553.4218
273.4222,505.5812,552.5159
273.7468,506.0030,551.6330
274.1592,506.4104,550.7804
274.6555,506.7999,549.9651
275.2309,507.1687,549.1932
275.8797,507.5141,548.4703
276.5955,507.8340,547.8009
277.3715,508.1266,547.1884
278.2004,508.3909,546.6351
279.0748,508.6264,546.1422
279.9877,508.8330,545.7099
280.9324,509.0111,545.3371
281.9028,509.1614,545.0225
282.8932,509.2850,544.7639
283.8990,509.3831,544.5586
284.9158,509.4569,544.4040
285.9401,509.5080,544.2971
286.9690,509.5376,544.2351
288.0000,509.5472,544.2151
288.0000,509.5100,544.8761
288.0000,509.4978,545.5749
288.0000,509.5069,546.3030
288.0000,509.5334,547.0522
288.0000,509.5736,547.8141
288.0000,509.6235,548.5804
288.0000,509.6795,549.3428
288.0000,509.7378,550.0929
288.0000,509.7944,550.8223
288.0000,509.8456,551.5229
288.0000,509.8668,552.1402
288.0000,509.8817,552.6651
288.0000,509.8929,553.1600
288.0000,509.8691,553.6331
288.0000,509.8140,554.0992
288.0000,509.7315,554.5189
288.0000,509.6473,554.8841
288.0000,509.5311,555.2210
288.0000,509.3882,555.6250
288.0000,509.2236,555.9953
288.0000,509.0424,556.4193
288.0000,508.8716,556.8433
288.0000,508.7175,557.2691
288.0000,508.5659,557.6799
288.0000,508.4245,558.0656
288.0000,508.3009,558.4168
288.0000,508.2247,558.7365
288.0000,508.1556,559.0299
288.0000,508.1117,559.3002
288.0000,508.0329,559.5160
288.0000,507.9500,559.7018
288.0000,507.8365,559.9292
288.0000,507.7437,560.2166
288.0000,507.6319,560.5021
288.0000,507.4967,560.7669
288.0000,507.3905,561.0609
288.0000,507.2762,561.3386
288.0000,507.1179,561.6316
288.0000,506.9149,561.9376
288.0000,506.7019,562.2218
288.0000,506.4575,562.5056
288.0000,506.2176,562.7545
288.0000,505.9707,562.9561
288.0000,505.7065,563.1321
288.0000,505.4295,563.2844
288.0000,505.1453,563.3816
288.0000,504.8610,563.4480
288.0000,504.5497,563.4887
288.0000,504.1852,563.5087
288.0000,503.7952,563.5148
288.0000,503.3878,563.5159
288.0000,503.0049,563.5206
288.0000,502.6332,563.5396
288.0000,502.2808,563.5291
288.0000,501.9644,563.5208
288.0000,501.7019,563.4910
288.0000,501.3999,563.4702
288.0000,501.0776,563.4686
288.0000,500.7542,563.4731
288.0000,500.4502,563.4927
288.0000,500.1098,563.5125
288.0000,499.7695,563.5930
288.0000,499.4318,563.7043
288.0000,499.0296,563.8495
288.0000,498.5880,564.0515
288.0000,498.0877,564.2774
288.0000,497.5434,564.5498
288.0000,496.9901,564.8349
288.0000,496.4277,565.1533
288.0000,495.8915,565.4481
288.0000,495.3399,565.7726
288.0000,494.8208,566.0680
288.0000,494.3478,566.3841
288.0000,493.9340,566.6590
288.0000,493.5928,566.9541
288.0000,493.2673,567.2398
288.0000,492.9767,567.5404
288.0000,492.7170,567.8261
288.0000,492.4966,568.1415
288.0000,492.3091,568.4569
288.0000,492.1333,568.7747
288.0000,491.9603,569.1345
288.0000,491.8151,569.4851
288.0000,491.6522,569.8512
288.0000,491.4611,570.2358
288.0000,491.2636,570.5879
288.0000,491.0822,570.9644
288.0000,490.9406,571.3111
288.0000,490.7728,571.7034
288.0000,490.5912,572.0507
288.0000,490.3538,572.4418
288.0000,490.0881,572.8194
288.0000,489.8012,573.2143
288.0000,489.4660,573.5819
288.0000,489.1126,574.0083
288.0000,488.6936,574.4680
288.0000,488.2524,574.9351
288.0000,487.7972,575.4406
288.0000,487.3581,575.9780
288.0000,486.9229,576.5087
288.0000,486.4793,577.0477
288.0000,486.0573,577.5891
288.0000,485.6652,578.1256
288.0000,485.2894,578.6303
288.0000,484.9587,579.1292
288.0000,484.6801,579.6164
288.0000,484.4606,580.0961
288.0000,484.2937,580.5328
288.0000,484.1379,581.0400
288.0000,483.9855,581.4983
288.0000,483.8284,582.0103
288.0000,483.6559,582.5122
288.0000,483.4917,583.0176
288.0000,483.3243,583.5204
288.0000,483.1205,584.0507
288.0000,482.8808,584.5499
288.0000,482.6611,585.0365
288.0000,482.4628,585.5098
288.0000,482.2527,585.9692
288.0000,481.9975,586.4035
288.0000,481.7548,586.8015
288.0000,481.5045,587.1537
288.0000,481.2705,587.4518
288.0000,481.0424,587.6897
288.0000,480.8248,587.8955
288.0000,480.5881,588.0456
288.0000,480.3598,588.1374
288.0000,480.1117,588.2054
288.0000,479.8375,588.2983
288.0000,479.5307,588.3447
288.0000,479.2200,588.4066
288.0000,478.9004,588.4359
288.0000,478.5680,588.4620
288.0000,478.1984,588.4598
288.0000,477.7885,588.4608
288.0000,477.3936,588.4407
288.0000,476.9917,588.4312
288.0000,476.5850,588.4100
288.0000,476.1621,588.4100
288.0000,475.7134,588.4312
288.0000,475.2438,588.4619
288.0000,474.7381,588.5133
288.0000,474.2813,588.5639
288.0000,473.7562,588.5731
288.0000,473.2365,588.5577
288.0000,472.6861,588.5036
288.0000,472.0823,588.3763
288.0000,471.4379,588.1782
288.0000,470.7655,587.9117
288.0000,470.0561,587.5813
288.0000,469.3998,587.2570
288.0000,468.7402,586.8463
288.0000,468.0561,586.3603
288.0000,467.4037,585.8553
288.0000,466.7619,585.3006
288.0000,466.1237,584.7018
288.0000,465.5231,584.1109
288.0000,464.9588,583.4941
288.0000,464.4311,582.8559
288.0000,463.9257,582.2473
288.0000,463.4070,581.6214
288.0000,462.9080,580.9373
288.0000,462.4401,580.1355
288.0000,461.9445,579.2358
288.0000,461.4953,578.2811
288.0000,460.9763,577.1444
288.0000,460.4368,575.8776
288.0000,459.8819,574.5112
288.0000,459.3505,573.1316
288.0000,458.8465,571.7592
288.0000,458.3871,570.3525
288.0000,457.9408,568.9116
288.0000,457.5185,567.5312
288.0000,457.1011,566.2247
288.0000,456.6679,564.9894
288.0000,456.2528,563.8231
288.0000,455.9250,562.8191
288.0000,455.6200,561.8955
288.0000,455.3354,561.0526
288.0000,455.0687,560.2910
288.0000,454.8174,559.6111
288.0000,454.5792,559.0134
288.0000,454.3515,558.4984
288.0000,454.1318,558.0666
288.0000,453.9178,557.7185
288.0000,453.7070,557.4544
286.9712,453.7467,557.4394
285.9498,453.8687,557.3934
284.9443,454.0757,557.3152
283.9632,454.3679,557.2049
283.0150,454.7433,557.0632
282.1069,455.1973,556.8918
281.2445,455.7236,556.6931
280.4314,456.3147,556.4699
279.6696,456.9629,556.2252
278.9594,457.6605,555.9619
278.3000,458.4005,555.6825
277.6899,459.1767,555.3895
277.1270,459.9836,555.0849
276.6092,460.8164,554.7704
276.1342,461.6713,554.4477
275.6998,462.5449,554.1179
275.3038,463.4344,553.7821
274.9442,464.3373,553.4412
274.6194,465.2517,553.0960
274.3278,466.1758,552.7471
274.0679,467.1082,552.3952
273.8384,468.0475,552.0405
273.6383,468.9927,551.6837
273.4667,469.9428,551.3250
273.3228,470.8969,550.9648
273.2059,471.8543,550.6034
273.1156,472.8141,550.2410
273.0513,473.7758,549.8780
273.0128,474.7387,549.5144
273.0000,475.7022,549.1507
273.0128,476.6657,548.7870
273.0513,477.6286,548.4234
273.1156,478.5903,548.0604
273.2059,479.5501,547.6980
273.3228,480.5075,547.3366
273.4667,481.4616,546.9764
273.6383,482.4117,546.6177
273.8384,483.3569,546.2609
274.0679,484.2962,545.9062
274.3278,485.2286,545.5543
274.6194,486.1527,545.2054
274.9442,487.0671,544.8602
275.3038,487.9700,544.5193
275.6998,488.8595,544.1835
276.1342,489.7331,543.8537
276.6092,490.5880,543.5310
277.1270,491.4208,543.2165
277.6899,492.2277,542.9119
278.3000,493.0039,542.6189
278.9594,493.7439,542.3395
279.6696,494.4415,542.0762
280.4314,495.0897,541.8315
281.2445,495.6808,541.6083
282.1069,496.2071,541.4096
283.0150,496.6611,541.2382
283.9632,497.0365,541.0965
284.9443,497.3287,540.9862
285.9498,497.5357,540.9080
286.9712,497.6577,540.8620
288.0000,497.6974,540.8470
288.0000,497.0290,541.0873
288.0000,496.4421,541.3038
288.0000,495.9284,541.4976
288.0000,495.4798,541.6699
288.0000,495.0881,541.8218
288.0000,494.7452,541.9544
288.0000,494.4429,542.0689
288.0000,494.1730,542.1665
288.0000,493.9273,542.2482
288.0000,493.6978,542.3153
288.0000,493.4276,542.3732
288.0000,493.2392,542.3999
288.0000,492.9687,542.4247
288.0000,492.6764,542.4355
288.0000,492.4141,542.4417
288.0000,492.1223,542.4396
288.0000,491.7984,542.4392
288.0000,491.4392,542.4494
288.0000,491.0782,542.4664
288.0000,490.6580,542.4647
288.0000,490.2543,542.4876
288.0000,489.8317,542.5430
288.0000,489.3917,542.6048
288.0000,488.9148,542.7009
288.0000,488.4824,542.8034
288.0000,488.0304,542.9398
288.0000,487.5447,543.1028
288.0000,487.0328,543.2847
288.0000,486.5104,543.4568
288.0000,485.9518,543.6446
288.0000,485.3879,543.8394
288.0000,484.8286,544.0112
288.0000,484.2285,544.1842
288.0000,483.6195,544.3484
288.0000,483.0117,544.5282
288.0000,482.4018,544.6716
288.0000,481.7867,544.8040
288.0000,481.1763,544.9494
288.0000,480.5819,545.0780
288.0000,480.0129,545.1808
288.0000,479.5014,545.2631
288.0000,478.9884,545.3628
288.0000,478.4707,545.4300
288.0000,478.0003,545.5244
288.0000,477.5529,545.6173
288.0000,477.0683,545.7364
288.0000,476.5626,545.8536
288.0000,476.1208,545.9415
288.0000,475.6815,546.0267
288.0000,475.2493,546.1362
288.0000,474.8072,546.2207
288.0000,474.2962,546.3078
288.0000,473.7483,546.4030
288.0000,473.1949,546.4906
288.0000,472.6130,546.5744
288.0000,472.0360,546.6795
288.0000,471.4497,546.8098
288.0000,470.8414,546.9677
288.0000,470.1910,547.1434
288.0000,469.5355,547.3267
288.0000,468.9218,547.4865
288.0000,468.2725,547.6800
288.0000,467.6050,547.8761
288.0000,466.8949,548.0772
288.0000,466.1417,548.2659
288.0000,465.3449,548.4653
288.0000,464.4971,548.6428
288.0000,463.6264,548.8203
288.0000,462.7474,549.0194
288.0000,461.8395,549.2078
288.0000,460.9239,549.3522
288.0000,459.9443,549.5105
288.0000,459.0038,549.6496
288.0000,458.0924,549.7925
288.0000,457.2014,549.9424
288.0000,456.3543,550.1042
288.0000,455.5740,550.2486
288.0000,454.8117,550.4025
288.0000,454.1288,550.5384
288.0000,453.5637,550.6499
288.0000,453.0759,550.7307
288.0000,452.6307,550.8090
288.0000,452.2342,550.8583
288.0000,451.8666,550.8737
288.0000,451.5198,550.8853
288.0000,451.1609,550.9019
288.0000,450.8323,550.8996
288.0000,450.5533,550.9103
288.0000,450.2993,550.9115
288.0000,450.0667,550.9018
288.0000,449.8501,550.8800
288.0000,449.6091,550.8800
288.0000,449.3909,550.8800
288.0000,449.1644,550.8588
288.0000,448.9203,550.8493
288.0000,448.6822,550.8504
288.0000,448.4519,550.8396
288.0000,448.2315,550.8487
288.0000,448.0227,550.8752
288.0000,447.8056,550.8953
288.0000,447.6006,550.9288
288.0000,447.4014,550.9749
288.0000,447.2084,551.0354
288.0000,447.0219,551.1118
288.0000,446.8421,551.2060
288.0000,446.6692,551.3194
288.0000,446.5036,551.4538
288.0000,446.3455,551.6108
288.0000,446.1952,551.7921
288.0000,446.0529,551.9994
286.9637,446.0622,552.0215
285.9298,446.0911,552.0898
284.9011,446.1409,552.2073
283.8811,446.2128,552.3772
282.8738,446.3081,552.6024
281.8838,446.4278,552.8853
280.9166,446.5730,553.2283
279.9778,446.7443,553.6329
279.0739,446.9419,554.0999
278.2114,447.1660,554.6291
277.3969,447.4158,555.2194
276.6369,447.6904,555.8683
275.9374,447.9885,556.5725
275.3040,448.3083,557.3279
274.7411,448.6475,558.1293
274.2526,449.0038,558.9711
273.8417,449.3746,559.8473
273.5106,449.7574,560.7517
273.2611,450.1495,561.6780
273.0941,450.5482,562.6200
273.0105,450.9509,563.5713
273.0105,451.3549,564.5257
273.0941,451.7576,565.4771
273.2611,452.1563,566.4190
273.5106,452.5484,567.3454
273.8417,452.9312,568.2498
274.2526,453.3020,569.1260
274.7411,453.6583,569.9678
275.3040,453.9975,570.7691
275.9374,454.3173,571.5245
276.6369,454.6154,572.2288
277.3969,454.8900,572.8777
278.2114,455.1398,573.4679
279.0739,455.3639,573.9972
279.9778,455.5615,574.4641
280.9166,455.7328,574.8687
281.8838,455.8780,575.2118
282.8738,455.9977,575.4947
283.8811,456.0930,575.7198
284.9011,456.1649,575.8897
285.9298,456.2147,576.0072
286.9637,456.2436,576.0755
288.0000,456.2529,576.0976
288.0000,456.0173,576.7301
288.0000,455.8292,577.3156
288.0000,455.6829,577.8607
288.0000,455.5727,578.3724
288.0000,455.4927,578.8573
288.0000,455.4373,579.3222
288.0000,455.4006,579.7740
288.0000,455.3770,580.2193
288.0000,455.3607,580.6650
288.0000,455.3459,581.1178
288.0000,455.3341,581.6027
288.0000,455.3298,582.0076
288.0000,455.2375,582.5370
288.0000,455.1085,583.1190
288.0000,454.9722,583.7530
288.0000,454.8241,584.4584
288.0000,454.6828,585.2200
288.0000,454.5559,586.0446
288.0000,454.4200,586.9347
288.0000,454.2552,587.8914
288.0000,454.0019,588.7353
288.0000,453.6153,589.4473
288.0000,453.1413,589.9722
288.0000,452.6041,590.3440
288.0000,452.0278,590.6659
288.0000,451.4368,590.8234
288.0000,450.8334,590.8349
288.0000,450.2404,590.7648
288.0000,449.7014,590.4815
288.0000,449.2028,590.0390
288.0000,448.7733,589.4167
288.0000,448.3858,588.6560
288.0000,448.0452,587.7931
288.0000,447.8132,586.9482
288.0000,447.6736,586.0453
288.0000,447.6104,585.1830
288.0000,447.6492,584.3386
288.0000,447.7251,583.5298
288.0000,447.8131,582.7752
288.0000,447.8724,582.0562
288.0000,447.8378,581.2373
288.0000,447.7459,580.3934
288.0000,447.6236,579.5550
288.0000,447.4976,578.7742
288.0000,447.3393,577.9727
288.0000,447.1548,577.1957
288.0000,446.9506,576.4454
288.0000,446.7682,575.7659
288.0000,446.5934,575.0628
288.0000,446.4556,574.3848
288.0000,446.3286,573.7355
288.0000,446.1860,573.0979
288.0000,446.0572,572.5061
288.0000,445.9934,572.0166
288.0000,445.8994,571.5035
288.0000,445.8275,571.0636
288.0000,445.7527,570.6037
288.0000,445.6728,570.1204
288.0000,445.6057,569.6964
288.0000,445.5144,569.3050
288.0000,445.3618,568.8848
288.0000,445.1799,568.5258
288.0000,445.0006,568.2092
288.0000,444.8003,567.8426
288.0000,444.5771,567.3859
288.0000,444.3290,566.8885
288.0000,444.0675,566.3567
288.0000,443.8041,565.8307
288.0000,443.5721,565.3484
288.0000,443.3708,564.8252
288.0000,443.1656,564.2824
288.0000,442.9573,563.6657
288.0000,442.7816,563.0251
288.0000,442.6187,562.3551
288.0000,442.4134,561.6582
288.0000,442.2440,560.9814
288.0000,442.0540,560.2396
288.0000,441.8781,559.4927
288.0000,441.6937,558.7603
288.0000,441.4991,558.0265
288.0000,441.2909,557.2991
288.0000,441.0999,556.5980
288.0000,440.9350,555.9175
288.0000,440.7700,555.1815
288.0000,440.6344,554.4499
288.0000,440.5005,553.7196
288.0000,440.3966,553.0633
288.0000,440.3291,552.4413
288.0000,440.3042,551.9268
288.0000,440.2932,551.3643
288.0000,440.2879,550.8169
288.0000,440.2786,550.2271
288.0000,440.2897,549.6801
