x,y,z
307.0000,568.7099,256.9876
307.0000,568.7968,257.9846
307.0000,568.8838,258.9817
307.0000,568.9666,259.9791
307.0000,569.0471,260.9767
307.0000,569.1194,261.9748
307.0000,569.1854,262.9735
307.0000,569.2368,263.9729
307.0000,569.2779,264.9729
307.0000,569.2839,265.9736
307.0000,569.2725,266.9742
307.0000,569.2399,267.9745
307.0000,569.2308,268.9753
307.0000,569.2402,269.9761
307.0000,569.2600,270.9767
307.0000,569.2821,271.9773
307.0000,569.3021,272.9779
307.0000,569.3296,273.9783
307.0000,569.3796,274.9779
307.0000,569.4402,275.9769
307.0000,569.5033,276.9757
307.0000,569.5722,277.9742
307.0000,569.6442,278.9723
307.0000,569.6920,279.9720
307.0000,569.7301,280.9721
307.0000,569.7418,281.9728
307.0000,569.7406,282.9736
307.0000,569.7322,283.9744
307.0000,569.7085,284.9749
307.0000,569.6812,285.9754
307.0000,569.6709,286.9760
307.0000,569.6804,287.9768
307.0000,569.6974,288.9775
307.0000,569.7363,289.9775
307.0000,569.7940,290.9766
307.0000,569.8760,291.9740
307.0000,569.9683,292.9705
307.0000,570.0580,293.9673
307.0000,570.1409,294.9647
307.0000,570.2269,295.9618
307.0000,570.3225,296.9581
307.0000,570.4178,297.9544
307.0000,570.5123,298.9507
307.0000,570.5981,299.9478
307.0000,570.6760,300.9456
307.0000,570.7544,301.9434
307.0000,570.8329,302.9411
307.0000,570.8711,303.9412
307.0000,570.8983,304.9416
307.0000,570.9003,305.9421
307.0000,570.8457,306.9414
307.0000,570.7923,307.9409
307.0000,570.7418,308.9404
307.0000,570.7127,309.9407
307.0000,570.6999,310.9414
307.0000,570.6984,311.9422
307.0000,570.7134,312.9430
307.0000,570.7383,313.9435
307.0000,570.7719,314.9437
307.0000,570.8175,315.9435
307.0000,570.8636,316.9433
307.0000,570.8999,317.9434
307.0000,570.9145,318.9439
307.0000,570.8966,319.9446
307.0000,570.8631,320.9448
307.0000,570.8164,321.9445
307.0000,570.7363,322.9421
307.0000,570.6200,323.9361
307.0000,570.4932,324.9289
307.0000,570.3633,325.9212
307.0000,570.2200,326.9117
307.0000,570.0917,327.9043
307.0000,569.9579,328.8961
307.0000,569.8361,329.8893
307.0000,569.7284,330.8843
307.0000,569.6182,331.8790
307.0000,569.5083,332.8738
307.0000,569.3924,333.8679
307.0000,569.3016,334.8644
307.0000,569.2593,335.8643
307.0000,569.2372,336.8647
307.0000,569.1950,337.8645
307.0000,569.1810,338.8651
307.0000,569.0262,339.8453
307.0000,568.2473,340.4120
307.0000,567.2593,340.5338
307.0000,566.2642,340.4484
307.0000,565.3299,340.1185
307.0000,564.6338,339.4184
307.0000,564.2164,338.5161
307.0000,563.9897,337.5424
307.0000,563.8506,336.5513
307.0000,563.8041,335.5526
307.0000,563.7800,334.5521
307.0000,563.7516,333.5517
307.0000,563.7245,332.5512
307.0000,563.7009,331.5506
307.0000,563.6625,330.5509
307.0000,563.5826,329.5532
307.0000,563.4899,328.5569
307.0000,563.3690,327.5634
307.0000,563.2328,326.5720
307.0000,563.0766,325.5834
307.0000,562.9113,324.5964
307.0000,562.7394,323.6104
307.0000,562.5369,322.6303
307.0000,562.2980,321.6591
307.0000,562.0246,320.6963
307.0000,561.6901,319.7531
307.0000,561.3561,318.8096
307.0000,561.0253,317.8651
307.0000,560.7155,316.9136
307.0000,560.4253,315.9558
307.0000,560.1425,314.9958
307.0000,559.8659,314.0339
307.0000,559.6107,313.0663
307.0000,559.3705,312.0948
307.0000,559.1702,311.1145
307.0000,558.9848,310.1310
307.0000,558.8513,309.1392
307.0000,558.7260,308.1464
307.0000,558.6606,307.1477
307.0000,558.6213,306.1481
307.0000,558.6157,305.1473
307.0000,558.5609,304.1480
307.0000,558.4844,303.1502
307.0000,558.3916,302.1537
307.0000,558.2915,301.1579
307.0000,558.1523,300.1668
307.0000,557.9650,299.1845
307.0000,557.7352,298.2106
307.0000,557.4757,297.2440
307.0000,557.1537,296.2967
307.0000,556.8136,295.3555
307.0000,556.4652,294.4172
307.0000,556.0717,293.4970
307.0000,555.6884,292.5725
307.0000,555.3153,291.6438
307.0000,554.9529,290.7109
307.0000,554.5968,289.7756
307.0000,554.2436,288.8392
307.0000,553.8889,287.9033
307.0000,553.5813,286.9509
307.0000,553.4204,285.9664
307.0000,553.4939,284.9817
307.0000,553.7899,284.0338
307.0000,554.2483,283.1441
307.0000,554.9241,282.4068
307.0000,555.6569,281.7307
307.0000,556.4546,281.1264
307.0000,557.3027,280.5971
307.0000,558.1663,280.0915
307.0000,559.0623,279.6456
307.0000,559.9611,279.2054
307.0000,560.8668,278.7796
307.0000,561.7883,278.3901
307.0000,562.7187,278.0212
307.0000,563.6510,277.6573
307.0000,564.5902,277.3116
307.0000,565.5235,276.9503
307.0000,566.4635,276.6076
307.0000,567.4171,276.3054
307.0000,568.3861,276.0551
307.0000,569.3569,275.8114
307.0000,570.3240,275.5542
307.0000,571.2811,275.2628
307.0000,572.2242,274.9287
307.0000,573.1530,274.5561
307.0000,574.0761,274.1695
307.0000,575.0012,273.7876
307.0000,575.9238,273.3998
307.0000,576.8474,273.0144
307.0000,577.7804,272.6524
307.0000,578.7176,272.3014
307.0000,579.6524,271.9442
307.0000,580.5693,271.5435
307.0000,581.4856,271.1414
307.0000,582.4145,270.7689
307.0000,583.3445,270.3991
307.0000,584.2783,270.0391
307.0000,585.2261,269.7186
307.0000,586.1828,269.4251
307.0000,587.1450,269.1499
307.0000,588.1158,268.9063
307.0000,589.0839,268.6528
307.0000,590.0502,268.3920
307.0000,591.0133,268.1198
307.0000,591.9743,267.8405
307.0000,592.9329,267.5527
307.0000,593.8867,267.2495
307.0000,594.8419,266.9508
307.0000,595.8004,266.6629
307.0000,596.7630,266.3894
307.0000,597.7335,266.1450
307.0000,598.7117,265.9341
307.0000,599.6935,265.7401
307.0000,600.6774,265.5569
307.0000,601.6599,265.3663
307.0000,602.6376,265.1531
307.0000,603.6068,264.9056
307.0000,604.5611,264.6038
307.0000,605.4985,264.2533
307.0000,606.4178,263.8582
307.0000,607.3315,263.4498
307.0000,608.2482,263.0483
307.0000,609.1760,262.6732
307.0000,610.1186,262.3374
307.0000,611.0729,262.0365
307.0000,612.0330,261.7539
307.0000,612.9938,261.4735
307.0000,613.9549,261.1947
307.0000,614.9118,260.9012
307.0000,615.8636,260.5923
307.0000,616.8098,260.2663
307.0000,617.7440,259.9072
307.0000,618.6687,259.5244
307.0000,619.5828,259.1171
307.0000,620.4872,258.6884
307.0000,621.3811,258.2385
307.0000,622.2331,257.7293
307.0000,622.6560,256.8352
307.0000,622.6283,255.8911
307.0000,621.8369,255.3244
307.0000,620.8552,255.1391
307.0000,619.8590,255.0456
307.0000,618.8592,255.0302
307.0000,617.8777,255.1992
307.0000,616.9211,255.4894
307.0000,615.9810,255.8323
307.0000,615.0226,256.1199
307.0000,614.0531,256.3684
307.0000,613.0796,256.6005
307.0000,612.0997,256.8035
307.0000,611.1125,256.9674
307.0000,610.1197,257.0944
307.0000,609.1288,257.2335
307.0000,608.1466,257.4245
307.0000,607.1682,257.6350
307.0000,606.1938,257.8635
307.0000,605.2231,258.1072
307.0000,604.2547,258.3597
307.0000,603.2875,258.6171
307.0000,602.3185,258.8673
307.0000,601.3502,259.1203
307.0000,600.3838,259.3807
307.0000,599.4201,259.6508
307.0000,598.4567,259.9218
307.0000,597.4963,260.2035
307.0000,596.5420,260.5045
307.0000,595.5941,260.8257
307.0000,594.6501,261.1580
307.0000,593.7137,261.5112
307.0000,592.7716,261.8490
307.0000,591.8211,262.1624
307.0000,590.8627,262.4504
307.0000,589.8986,262.7188
307.0000,588.9317,262.9771
307.0000,587.9635,263.2307
307.0000,586.9901,263.4633
307.0000,586.0162,263.6939
307.0000,585.0446,263.9340
307.0000,584.0752,264.1827
307.0000,583.1069,264.4356
307.0000,582.1403,264.6954
307.0000,581.1766,264.9653
307.0000,580.2119,265.2318
307.0000,579.2452,265.4908
307.0000,578.2759,265.7402
307.0000,577.3084,265.9961
307.0000,576.3427,266.2590
307.0000,575.3736,266.5088
307.0000,574.4031,266.7536
307.0000,573.4313,266.9928
307.0000,572.4616,267.2404
307.0000,571.4931,267.4925
307.0000,570.5270,267.7540
