x,y,z
251.63,157.06,1
251.63,156.28,1
251.63,155.89,1
251.63,155.89,1
251.63,155.5,1
251.63,155.5,1
251.63,155.11,1
251.63,154.72,1
251.63,154.72,1
251.63,154.72,1
251.25,154.33,1
250.87,153.55,1
250.87,153.55,1
250.87,152.77,1
250.87,152.77,1
250.87,152.38,1
250.48,152.38,1
250.48,151.99,1
249.72,151.6,1
248.95,150.82,1
248.57,150.82,1
248.18,150.05,1
247.8,150.05,1
247.8,149.66,1
247.04,149.27,1
246.65,148.88,1
245.89,148.49,1
244.35,147.71,1
243.97,147.71,1
242.82,146.93,1
242.44,146.93,1
242.44,146.54,1
241.67,146.15,1
240.91,145.76,1
240.14,145.37,1
239.37,144.98,1
238.99,144.98,1
238.61,144.59,1
238.61,144.59,1
237.08,143.81,1
236.69,143.81,1
235.54,143.04,1
234.78,142.65,1
234.78,142.65,1
234.01,142.65,1
234.01,142.65,1
232.1,141.48,1
231.71,141.48,1
231.33,141.09,1
231.33,141.09,1
230.95,140.7,1
230.18,140.31,1
229.03,139.92,1
227.5,138.75,1
226.73,138.75,1
224.82,137.97,1
223.29,137.58,1
222.9,137.19,1
220.99,136.42,1
219.46,136.42,1
218.69,136.03,1
217.92,136.03,1
217.92,136.03,1
214.09,135.25,1
212.56,135.25,1
210.65,134.86,1
209.11,134.86,1
208.35,134.86,1
207.97,134.86,1
207.2,134.86,1
207.2,134.47,1
206.82,134.47,1
204.9,134.08,1
204.52,134.08,1
203.75,134.08,1
203.75,134.08,1
200.69,133.69,1
199.16,133.3,1
197.62,133.3,1
196.86,133.3,1
196.09,133.3,1
195.33,133.3,1
194.56,133.3,1
194.18,132.91,1
192.64,132.91,1
191.88,132.91,1
191.5,132.91,1
190.35,132.52,1
188.43,131.74,1
187.28,131.74,1
184.6,131.35,1
183.07,131.35,1
181.92,131.35,1
181.54,131.35,1
181.15,131.35,1
180.77,131.35,1
180.39,131.35,1
179.24,131.35,1
176.56,131.35,1
174.64,131.35,1
171.96,131.35,1
170.04,131.35,1
169.28,131.35,1
168.51,131.35,1
168.13,131.35,1
168.13,131.35,1
166.98,130.96,1
166.6,130.96,1
166.6,130.96,1
165.45,130.96,1
165.07,130.57,1
162.0,130.19,1
160.47,129.8,1
159.32,129.8,1
158.94,129.8,1
158.55,129.8,1
157.79,129.8,1
157.02,130.19,1
155.87,130.19,1
154.72,130.19,1
154.72,130.19,1
154.34,130.19,1
152.81,130.19,1
152.04,130.19,1
151.66,130.19,1
150.89,130.19,1
150.89,130.19,1
150.89,129.8,1
150.89,129.41,1
150.89,129.02,1
151.28,129.02,1
151.28,128.24,1
151.66,127.85,1
152.04,127.85,1
152.04,127.85,1
152.43,127.85,1
153.19,127.85,1
153.96,127.85,1
154.72,127.85,1
155.11,127.85,1
155.87,127.85,1
156.26,128.24,1
156.26,128.24,1
157.79,128.63,1
158.17,128.63,1
160.09,129.41,1
160.85,129.41,1
161.24,129.41,1
161.62,129.41,1
162.0,129.02,1
162.0,129.02,1
162.38,129.02,1
162.77,129.02,1
163.92,129.02,1
166.6,129.02,1
167.36,129.02,1
167.36,129.02,1
167.75,129.02,1
168.13,129.02,1
168.9,129.02,1
169.28,129.02,1
169.66,129.02,1
170.81,129.02,1
171.58,129.02,1
173.88,129.8,1
175.79,130.19,1
176.94,130.19,1
176.94,130.19,1
177.71,130.19,1
178.09,130.19,1
178.09,130.19,1
179.24,130.19,1
179.62,130.19,1
180.39,129.8,1
180.77,129.8,1
181.15,129.8,1
181.54,129.8,1
182.3,129.8,1
183.07,129.8,1
185.75,129.8,1
187.28,129.8,1
188.43,129.8,1
188.81,129.8,1
189.58,129.8,1
189.58,129.8,1
190.35,129.41,1
191.11,129.41,1
191.5,129.41,1
191.88,129.41,1
192.64,129.41,1
193.79,129.41,1
194.18,129.41,1
194.94,129.8,1
195.33,130.19,1
195.33,130.19,1
195.71,130.19,1
196.09,130.19,1
196.47,130.19,1
196.86,130.19,1
197.24,130.19,1
198.39,130.19,1
199.92,130.19,1
200.3,130.19,1
201.07,130.19,1
202.22,130.19,1
203.37,130.19,1
204.9,130.57,1
206.82,130.96,1
207.97,130.96,1
209.5,130.96,1
210.65,130.96,1
211.41,130.96,1
211.8,130.96,1
212.95,130.96,1
214.09,131.35,1
214.48,131.74,1
215.24,131.74,1
215.24,131.74,1
216.39,131.35,1
217.16,130.96,1
218.31,130.96,1
220.22,130.96,1
221.75,130.96,1
222.9,130.96,1
224.05,130.96,1
224.44,130.96,1
224.82,130.96,1
225.59,130.96,1
228.27,130.96,1
230.18,131.35,1
231.33,131.35,1
232.1,131.35,1
233.25,131.35,1
234.78,131.35,1
235.93,131.35,1
237.46,131.35,1
238.99,131.35,1
240.14,131.35,1
240.91,131.35,1
241.67,131.35,1
242.44,131.35,1
242.82,131.35,1
243.59,130.96,1
244.35,130.96,1
245.89,130.96,1
247.04,130.96,1
248.18,130.96,1
248.95,130.96,1
250.1,130.96,1
252.01,130.19,1
253.16,130.19,1
254.31,129.8,1
254.7,129.41,1
255.85,129.41,1
256.23,128.63,1
256.61,127.85,1
256.61,127.46,1
256.61,127.46,1
256.61,127.07,1
256.61,126.68,1
256.61,125.9,1
256.23,125.9,1
255.85,125.12,1
255.46,125.12,1
254.31,125.12,1
253.93,125.12,1
253.16,125.12,1
252.78,125.12,1
252.01,125.12,1
251.63,125.12,1
250.87,125.12,1
249.33,124.73,1
248.18,124.34,1
247.8,124.34,1
247.42,124.34,1
246.65,123.95,1
246.27,123.95,1
245.12,123.57,1
243.59,123.18,1
243.59,123.18,1
242.44,122.79,1
242.44,122.79,1
241.29,122.79,1
240.91,122.79,1
239.37,122.79,1
238.99,122.79,1
238.23,122.4,1
237.46,122.4,1
236.69,122.4,1
235.16,122.01,1
234.78,122.01,1
232.86,122.01,1
232.86,122.01,1
231.71,122.01,1
231.71,122.01,1
230.95,122.01,1
230.56,122.01,1
229.03,122.01,1
226.35,121.62,1
225.59,121.23,1
224.82,121.23,1
224.44,121.23,1
223.67,120.84,1
223.67,120.84,1
222.52,120.45,1
221.75,120.45,1
221.37,120.45,1
220.99,120.06,1
219.84,119.28,1
217.54,118.89,1
216.78,118.5,1
214.86,118.5,1
214.09,118.11,1
213.33,118.11,1
212.95,118.11,1
212.18,117.72,1
210.65,117.33,1
209.88,117.33,1
209.5,117.33,1
209.5,117.33,1
208.73,116.95,1
207.97,116.95,1
207.97,116.95,1
206.43,116.17,1
206.05,115.78,1
205.67,115.78,1
205.28,115.78,1
204.14,115.0,1
202.99,115.0,1
201.84,115.0,1
201.84,114.61,1
201.45,114.61,1
200.3,114.61,1
199.92,115.0,1
199.92,115.0,1
199.54,115.0,1
199.54,115.39,1
199.16,116.17,1
199.16,116.17,1
199.16,116.56,1
199.16,116.56,1
199.16,117.33,1
198.39,118.11,1
198.39,118.5,1
198.01,118.89,1
198.01,119.28,1
197.62,119.67,1
196.86,120.06,1
196.09,121.23,1
196.09,121.23,1
195.33,121.62,1
194.94,122.01,1
194.56,122.4,1
194.56,122.79,1
194.18,123.95,1
193.79,125.12,1
193.79,126.29,1
193.41,126.29,1
192.26,128.63,1
191.5,130.19,1
191.5,130.19,1
190.73,131.35,1
190.35,132.91,1
189.58,133.69,1
189.58,134.47,1
189.58,134.86,1
188.81,136.03,1
188.81,136.42,1
188.43,138.36,1
188.05,138.75,1
188.05,139.14,1
188.05,139.14,1
187.66,141.09,1
187.66,141.87,1
187.66,142.65,1
186.9,144.59,1
186.52,145.37,1
185.37,147.32,1
184.98,148.49,1
184.6,148.88,1
184.22,149.66,1
184.22,151.21,1
183.83,151.99,1
183.45,152.38,1
183.45,154.33,1
182.69,155.89,1
182.3,157.44,1
181.92,158.22,1
181.92,159.39,1
181.92,160.17,1
181.54,160.56,1
181.54,161.73,1
181.15,162.51,1
180.77,163.68,1
180.77,164.45,1
180.77,165.62,1
180.39,166.79,1
179.62,167.96,1
178.85,169.91,1
178.47,171.07,1
178.47,171.07,1
178.47,171.85,1
177.71,173.41,1
177.32,174.58,1
176.94,174.97,1
176.17,176.14,1
176.17,176.92,1
176.17,177.3,1
176.17,177.69,1
175.79,177.69,1
175.41,178.86,1
175.02,180.03,1
174.64,180.81,1
173.49,181.98,1
173.11,182.76,1
173.11,183.15,1
172.73,183.54,1
172.34,184.31,1
171.96,185.09,1
171.96,185.09,1
171.19,184.31,1
170.43,181.98,1
170.43,181.98,1
170.43,180.81,1
170.43,179.64,1
170.43,178.86,1
170.43,178.86,1
170.81,177.3,1
171.19,176.92,1
171.58,175.36,1
171.96,174.19,1
172.34,173.02,1
172.73,172.24,1
173.11,171.46,1
173.11,170.68,1
173.49,169.91,1
173.49,169.52,1
173.49,168.74,1
173.49,167.57,1
173.49,166.01,1
173.49,165.62,1
173.88,164.84,1
174.26,162.51,1
174.64,161.73,1
174.64,161.73,1
175.02,160.95,1
175.02,160.56,1
175.41,158.61,1
175.41,158.22,1
176.17,156.67,1
176.17,156.28,1
176.56,155.5,1
176.94,154.33,1
177.32,153.55,1
178.09,151.99,1
178.47,150.82,1
178.47,150.05,1
178.85,149.27,1
179.62,147.71,1
180.0,145.76,1
180.77,144.59,1
180.77,144.2,1
180.77,143.43,1
181.15,143.04,1
181.15,142.26,1
181.54,141.48,1
181.92,140.7,1
182.3,139.53,1
182.3,138.36,1
182.69,137.58,1
182.69,136.81,1
183.07,135.25,1
183.07,134.86,1
183.45,133.69,1
183.83,132.91,1
183.83,132.13,1
184.22,130.96,1
184.6,130.19,1
184.98,129.41,1
184.98,129.02,1
184.98,128.63,1
185.37,127.85,1
185.75,127.46,1
186.13,126.29,1
186.13,125.51,1
186.13,125.12,1
186.13,124.73,1
186.52,124.34,1
186.9,123.18,1
187.28,122.79,1
187.28,122.01,1
187.28,121.62,1
187.28,121.23,1
187.66,120.84,1
187.66,119.67,1
188.05,118.89,1
188.05,118.5,1
188.05,118.5,1
188.43,118.11,1
188.43,117.72,1
188.43,117.33,1
188.05,117.33,1
186.9,115.78,1
185.75,115.78,1
185.37,115.39,1
184.22,115.0,1
183.83,115.0,1
181.92,115.39,1
178.09,115.39,1
177.71,115.39,1
176.94,115.0,1
176.56,115.0,1
176.17,115.0,1
175.79,115.0,1
175.02,114.61,1
173.49,114.22,1
171.96,114.22,1
169.28,113.05,1
168.13,112.66,1
167.75,112.66,1
165.83,112.66,1
165.07,112.66,1
164.68,112.66,1
164.3,112.66,1
163.15,112.66,1
162.77,113.05,1
162.0,113.05,1
161.62,113.05,1
161.24,113.05,1
160.09,113.05,1
159.7,113.05,1
159.7,113.05,1
159.32,112.66,1
158.55,112.66,1
158.17,112.66,1
153.57,111.88,1
152.81,111.49,1
152.04,111.49,1
150.89,111.49,1
150.13,111.49,1
150.13,111.49,1
149.36,111.49,1
148.21,111.88,1
148.21,111.88,1
147.83,111.88,1
147.83,111.88,1
146.68,112.27,1
145.15,112.27,1
144.38,112.27,1
143.62,112.27,1
142.85,112.27,1
142.08,112.27,1
140.55,111.49,1
140.55,111.49,1
140.17,111.49,1
139.4,111.1,1
139.02,111.1,1
138.25,111.1,1
134.04,110.71,1
132.51,110.71,1
132.51,110.71,1
132.12,110.71,1
131.74,110.71,1
131.36,110.71,1
130.98,110.71,1
130.59,110.71,1
130.59,110.71,1
130.21,110.71,1
130.21,110.71,1
129.83,110.71,1
129.83,110.71,1
129.44,110.71,1
129.06,110.71,1
128.68,110.71,1
128.29,110.71,1
127.53,110.71,1
127.14,110.71,1
126.76,110.71,1
126.38,110.71,1
125.61,110.71,1
125.61,110.71,1
125.23,110.71,1
124.85,110.32,1
124.46,110.32,1
124.46,110.32,1
123.7,110.32,1
123.7,110.32,1
122.55,110.32,1
122.55,109.94,1
122.17,109.94,1
121.78,109.94,1
121.78,109.55,1
121.4,108.77,1
121.02,108.38,1
121.02,107.99,1
120.63,107.6,1
120.25,106.82,1
119.87,105.26,1
119.1,103.7,1
119.1,103.32,1
119.1,102.54,1
119.1,101.76,1
119.1,100.98,1
119.1,99.81,1
119.1,98.64,1
118.72,97.47,1
118.33,96.7,1
118.33,95.92,1
118.33,95.92,1
118.33,95.14,1
118.33,93.97,1
117.95,93.58,1
117.19,92.8,1
117.19,92.41,1
117.19,92.02,1
116.42,91.63,1
114.12,89.69,1
114.12,89.3,1
113.36,89.3,1
113.36,89.3,1
112.21,88.52,1
111.82,87.74,1
111.44,87.74,1
111.06,87.74,1
109.14,87.35,1
108.76,87.35,1
108.38,87.35,1
107.61,86.96,1
106.46,86.57,1
104.93,86.18,1
104.55,86.18,1
104.16,86.18,1
103.78,85.79,1
103.01,85.4,1
102.63,85.4,1
102.25,85.4,1
101.48,85.4,1
101.1,85.4,1
100.72,85.4,1
100.72,85.4,1
100.72,85.4,1
99.57,85.4,1
98.8,85.4,1
98.42,85.4,1
98.03,85.4,1
98.03,85.01,1
95.74,82.68,1
95.35,82.68,1
95.35,82.68,1
95.35,82.29,1
94.59,81.9,1
94.59,81.12,1
94.59,79.95,1
94.59,79.95,1
94.59,79.56,1
94.2,79.17,1
93.82,77.22,1
93.82,76.45,1
93.82,75.67,1
93.82,75.28,1
93.44,74.89,1
93.44,74.11,1
93.44,73.72,1
93.05,73.33,1
93.05,72.55,1
93.05,72.16,1
93.05,71.77,1
93.05,71.77,1
93.05,71.38,1
93.82,70.6,1
93.82,70.21,1
94.2,69.83,1
94.2,69.83,1
94.97,69.44,1
95.35,69.44,1
96.5,69.05,1
96.5,69.05,1
96.88,68.66,1
97.27,68.66,1
97.65,68.66,1
98.42,68.66,1
98.42,68.66,1
99.57,68.66,1
100.72,69.05,1
101.48,69.44,1
102.25,69.44,1
103.78,69.44,1
105.31,70.6,1
105.69,70.6,1
106.46,70.6,1
108.38,70.99,1
109.14,70.99,1
109.53,70.99,1
110.29,71.38,1
110.67,71.38,1
111.06,71.38,1
112.21,71.77,1
112.59,71.77,1
112.97,71.77,1
113.74,71.77,1
114.12,71.77,1
116.42,72.55,1
117.57,72.55,1
117.95,72.55,1
118.33,72.55,1
118.33,72.55,1
119.1,72.55,1
120.63,72.94,1
122.93,73.33,1
123.7,73.33,1
124.46,73.33,1
125.23,73.33,1
125.23,73.33,1
125.61,73.33,1
126.0,73.72,1
